"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1021","GENE1021_HUMAN","P97370","Protein GENE1021",0.2251,1,0.783643,0,0.1059,2,5,FALSE,FALSE,FALSE
"GENE0876","GENE0876_HUMAN","P21043","Protein GENE0876",-0.2175,0.833028,0.247316,0.1073,0.6067,5,6,TRUE,FALSE,FALSE
"GENE1813","GENE1813_HUMAN","P35961","Protein GENE1813",0.1866,0.830624,0.318249,0,0.4972,6,2,FALSE,FALSE,FALSE
"GENE2165","GENE2165_HUMAN","P86512","Protein GENE2165",0.7908,0.135834,0.03027,0.9516,1.519,2,5,FALSE,FALSE,TRUE
"GENE0666","GENE0666_HUMAN","P22637","Protein GENE0666",0.5262,1,0.841771,0,0.0748,6,2,FALSE,FALSE,FALSE
"GENE2582","GENE2582_HUMAN","P97169","Protein GENE2582",-0.5082,1,0.939832,0,0.0269,6,3,FALSE,FALSE,FALSE
"GENE0339","GENE0339_HUMAN","P44247","Protein GENE0339",0.2475,1,0.332614,0.3702,0.4781,2,5,FALSE,FALSE,FALSE
"GENE0328","GENE0328_HUMAN","P45127","Protein GENE0328",2.5164,0.03564,0.016804,1.4137,1.7746,6,2,FALSE,FALSE,TRUE
"GENE2609","GENE2609_HUMAN","P83565","Protein GENE2609",-0.7395,1,0.258333,0,0.5878,2,6,FALSE,FALSE,FALSE
"GENE2497","GENE2497_HUMAN","P01489","Protein GENE2497",0.3045,0.870464,0.51772,0,0.2859,5,5,FALSE,FALSE,FALSE
"GENE0609","GENE0609_HUMAN","P48437","Protein GENE0609",-2.5826,0.012212,0.004937,1.6592,2.3066,4,5,FALSE,FALSE,TRUE
"GENE1023","GENE1023_HUMAN","P04689","Protein GENE1023",-0.08,1,0.844478,0,0.0734,5,3,FALSE,FALSE,FALSE
"GENE1313","GENE1313_HUMAN","P49269","Protein GENE1313",-0.2047,0.443743,0.232156,0.2589,0.6342,2,3,FALSE,FALSE,FALSE
"GENE0662","GENE0662_HUMAN","P78600","Protein GENE0662",-3.5719,0.117783,0.023875,0.9678,1.6221,2,2,FALSE,FALSE,TRUE
"GENE2361","GENE2361_HUMAN","P37656","Protein GENE2361",0.9373,0.55833,0.114786,0.3389,0.9401,5,3,FALSE,FALSE,FALSE
"GENE2358","GENE2358_HUMAN","P45677","Protein GENE2358",-0.0187,0.604211,0.179376,0.2872,0.7462,2,2,FALSE,FALSE,FALSE
"GENE0210","GENE0210_HUMAN","P64126","Protein GENE0210",0.6414,1,0.715556,0,0.1454,6,4,FALSE,FALSE,FALSE
"GENE0738","GENE0738_HUMAN","P70827","Protein GENE0738",-0.4838,0.211241,0.173999,0.4757,0.7595,6,3,FALSE,FALSE,FALSE
"GENE0707","GENE0707_HUMAN","P07546","Protein GENE0707",0.1761,0.651516,0.428424,0,0.3681,2,2,FALSE,FALSE,FALSE
"GENE0903","GENE0903_HUMAN","P90161","Protein GENE0903",0.0043,0.70103,0.193569,0.5025,0.7132,6,2,FALSE,FALSE,FALSE
"GENE0604","GENE0604_HUMAN","P10324","Protein GENE0604",0.3622,0.42532,0.20512,0.1476,0.688,3,2,FALSE,FALSE,FALSE
"GENE1721","GENE1721_HUMAN","P61337","Protein GENE1721",3.6418,0.050781,0.044252,0.717,1.3541,2,5,FALSE,FALSE,TRUE
"GENE1047","GENE1047_HUMAN","P05029","Protein GENE1047",0.0244,1,0.945324,0,0.0244,2,5,TRUE,FALSE,FALSE
"GENE2163","GENE2163_HUMAN","P38589","Protein GENE2163",-0.3454,0.581146,0.482223,0.0699,0.3168,2,4,FALSE,TRUE,FALSE
"GENE1503","GENE1503_HUMAN","P64181","Protein GENE1503",-0.4633,1,0.49262,0.2805,0.3075,3,4,FALSE,FALSE,FALSE
"GENE1280","GENE1280_HUMAN","P28141","Protein GENE1280",0.6959,0.914501,0.240527,0.3619,0.6188,2,6,FALSE,FALSE,FALSE
"GENE0799","GENE0799_HUMAN","P75044","Protein GENE0799",-0.3682,1,0.571073,0.0233,0.2433,6,3,FALSE,FALSE,FALSE
"GENE1933","GENE1933_HUMAN","P14850","Protein GENE1933",0.4121,0.757866,0.464292,0,0.3332,4,3,FALSE,FALSE,FALSE
"GENE1508","GENE1508_HUMAN","P11247","Protein GENE1508",-0.4498,1,0.494421,0.014,0.3059,4,5,FALSE,FALSE,FALSE
"GENE2633","GENE2633_HUMAN","P92979","Protein GENE2633",0.3642,1,0.883848,0,0.0536,5,2,FALSE,FALSE,FALSE
"GENE1812","GENE1812_HUMAN","P22062","Protein GENE1812",0.2916,1,0.772713,0,0.112,4,5,FALSE,FALSE,FALSE
"GENE2348","GENE2348_HUMAN","P45954","Protein GENE2348",0.0793,1,0.386291,0,0.4131,4,6,FALSE,FALSE,FALSE
"GENE1662","GENE1662_HUMAN","P88298","Protein GENE1662",0.2685,1,0.704981,0,0.1518,6,4,FALSE,FALSE,FALSE
"GENE1003","GENE1003_HUMAN","P64309","Protein GENE1003",0.0706,1,0.918219,0,0.0371,5,2,FALSE,FALSE,FALSE
"GENE0717","GENE0717_HUMAN","P02733","Protein GENE0717",0.2254,1,0.245216,0.4549,0.6105,3,5,FALSE,FALSE,FALSE
"GENE1545","GENE1545_HUMAN","P64713","Protein GENE1545",-3.5605,0.04124,0.009644,1.9822,2.0157,2,3,FALSE,FALSE,TRUE
"GENE2614","GENE2614_HUMAN","P10266","Protein GENE2614",-0.0711,0.282102,0.1607,0.2148,0.794,5,6,FALSE,FALSE,FALSE
"GENE1263","GENE1263_HUMAN","P59625","Protein GENE1263",-0.3834,0.446996,0.153427,0.7296,0.8141,5,6,FALSE,TRUE,FALSE
"GENE0437","GENE0437_HUMAN","P03434","Protein GENE0437",-0.2684,1,0.592527,0.1833,0.2273,6,2,FALSE,FALSE,FALSE
"GENE1750","GENE1750_HUMAN","P39085","Protein GENE1750",-0.2887,0.445625,0.134095,0.1864,0.8726,4,5,FALSE,FALSE,FALSE
"GENE2087","GENE2087_HUMAN","P19431","Protein GENE2087",-0.6682,1,0.929151,0,0.0319,4,5,FALSE,TRUE,FALSE
"GENE1872","GENE1872_HUMAN","P38523","Protein GENE1872",-0.197,0.410248,0.196805,0.1928,0.706,5,5,FALSE,FALSE,FALSE
"GENE1000","GENE1000_HUMAN","P95178","Protein GENE1000",0.3553,1,0.284327,0.0208,0.5462,4,4,FALSE,FALSE,FALSE
"GENE1492","GENE1492_HUMAN","P15166","Protein GENE1492",0.4583,1,0.436774,0,0.3597,2,4,FALSE,FALSE,FALSE
"GENE2488","GENE2488_HUMAN","P88199","Protein GENE2488",0.0282,1,0.42895,0,0.3676,4,6,TRUE,FALSE,FALSE
"GENE1174","GENE1174_HUMAN","P78815","Protein GENE1174",0.0616,1,0.427718,0.196,0.3688,6,4,TRUE,TRUE,FALSE
"GENE0148","GENE0148_HUMAN","P79219","Protein GENE0148",-0.7083,1,0.972086,0,0.0123,3,2,FALSE,FALSE,FALSE
"GENE1196","GENE1196_HUMAN","P19406","Protein GENE1196",-0.1025,1,0.726718,0,0.1386,4,4,FALSE,TRUE,FALSE
"GENE1655","GENE1655_HUMAN","P54377","Protein GENE1655",-0.126,0.704338,0.328308,0,0.4837,6,4,FALSE,FALSE,FALSE
"GENE1144","GENE1144_HUMAN","P33113","Protein GENE1144",0.3161,1,0.735763,0,0.1333,5,4,FALSE,FALSE,FALSE
"GENE1798","GENE1798_HUMAN","P64317","Protein GENE1798",-0.2003,1,0.402989,0,0.3947,3,4,FALSE,FALSE,FALSE
"GENE0820","GENE0820_HUMAN","P16735","Protein GENE0820",0.2735,1,0.850739,0,0.0702,2,5,FALSE,FALSE,FALSE
"GENE0531","GENE0531_HUMAN","P21673","Protein GENE0531",0.2972,1,0.928335,0,0.0323,3,3,FALSE,FALSE,FALSE
"GENE0669","GENE0669_HUMAN","P33133","Protein GENE0669",0.0438,1,0.995647,0,0.0019,6,4,FALSE,FALSE,FALSE
"GENE1310","GENE1310_HUMAN","P87928","Protein GENE1310",-0.4741,1,0.686848,0,0.1631,2,3,FALSE,FALSE,FALSE
"GENE0927","GENE0927_HUMAN","P59015","Protein GENE0927",-0.1299,1,0.746943,0,0.1267,5,6,FALSE,TRUE,FALSE
"GENE1225","GENE1225_HUMAN","P12150","Protein GENE1225",0.7318,1,0.564901,0,0.248,3,6,FALSE,TRUE,FALSE
"GENE0066","GENE0066_HUMAN","P51168","Protein GENE0066",-0.3526,0.993754,0.244813,0.5393,0.6112,2,5,FALSE,FALSE,FALSE
"GENE2364","GENE2364_HUMAN","P41665","Protein GENE2364",0.3641,1,0.652426,0,0.1855,2,6,FALSE,FALSE,FALSE
"GENE1632","GENE1632_HUMAN","P57451","Protein GENE1632",-0.5352,0.439413,0.220717,0.1249,0.6562,6,3,FALSE,FALSE,FALSE
"GENE1165","GENE1165_HUMAN","P51520","Protein GENE1165",0.6474,1,0.741452,0,0.1299,4,5,FALSE,FALSE,FALSE
"GENE1932","GENE1932_HUMAN","P58948","Protein GENE1932",-0.0079,0.37521,0.159374,0.443,0.7976,2,3,FALSE,FALSE,FALSE
"GENE1801","GENE1801_HUMAN","P56885","Protein GENE1801",-0.6225,1,0.331213,0.3034,0.4799,6,5,FALSE,TRUE,FALSE
"GENE2407","GENE2407_HUMAN","P35414","Protein GENE2407",0.4142,0.597286,0.141894,0.5483,0.848,2,3,FALSE,FALSE,FALSE
"GENE1572","GENE1572_HUMAN","P60885","Protein GENE1572",0.0798,1,0.708477,0,0.1497,6,6,FALSE,FALSE,FALSE
"GENE1959","GENE1959_HUMAN","P87286","Protein GENE1959",0.5942,1,0.715023,0,0.1457,4,4,FALSE,FALSE,FALSE
"GENE1667","GENE1667_HUMAN","P29681","Protein GENE1667",0.179,1,0.984289,0,0.0069,2,3,TRUE,FALSE,FALSE
"GENE0047","GENE0047_HUMAN","P61335","Protein GENE0047",-0.061,1,0.706992,0,0.1506,6,3,FALSE,FALSE,FALSE
"GENE1501","GENE1501_HUMAN","P12732","Protein GENE1501",-0.0281,1,0.917632,0,0.0373,6,6,FALSE,FALSE,FALSE
"GENE0373","GENE0373_HUMAN","P87031","Protein GENE0373",-0.1231,0.264197,0.258876,0.1618,0.5869,6,5,FALSE,FALSE,FALSE
"GENE0743","GENE0743_HUMAN","P34114","Protein GENE0743",-0.2728,0.330783,0.192291,0.1697,0.716,4,4,FALSE,FALSE,FALSE
"GENE2214","GENE2214_HUMAN","P06142","Protein GENE2214",0.7245,0.399203,0.341593,0,0.4665,3,4,FALSE,FALSE,FALSE
"GENE2731","GENE2731_HUMAN","P09295","Protein GENE2731",-0.2156,0.574397,0.33604,0.1387,0.4736,4,2,FALSE,FALSE,FALSE
"GENE0918","GENE0918_HUMAN","P61527","Protein GENE0918",0.6855,1,0.433658,0,0.3629,3,5,FALSE,FALSE,FALSE
"GENE2108","GENE2108_HUMAN","P13888","Protein GENE2108",-0.0311,1,0.760144,0,0.1191,4,4,FALSE,FALSE,FALSE
"GENE0332","GENE0332_HUMAN","P94666","Protein GENE0332",-0.1978,1,0.298408,0,0.5252,3,2,FALSE,FALSE,FALSE
"GENE2072","GENE2072_HUMAN","P84140","Protein GENE2072",0.1212,1,0.688887,0,0.1619,4,3,FALSE,FALSE,FALSE
"GENE1334","GENE1334_HUMAN","P81152","Protein GENE1334",0.5339,1,0.524771,0.0375,0.28,3,2,FALSE,FALSE,FALSE
"GENE0881","GENE0881_HUMAN","P78336","Protein GENE0881",-0.2612,1,0.329958,0,0.4815,3,2,FALSE,FALSE,FALSE
"GENE2356","GENE2356_HUMAN","P18210","Protein GENE2356",-0.4141,1,0.962035,0,0.0168,5,6,FALSE,FALSE,FALSE
"GENE1856","GENE1856_HUMAN","P18445","Protein GENE1856",0.3866,0.553238,0.317265,0,0.4986,6,3,FALSE,FALSE,FALSE
"GENE1286","GENE1286_HUMAN","P81030","Protein GENE1286",0.131,1,0.404788,0,0.3928,5,2,FALSE,FALSE,FALSE
"GENE2389","GENE2389_HUMAN","P51691","Protein GENE2389",0.0602,0.970875,0.386785,0.043,0.4125,6,4,FALSE,FALSE,FALSE
"GENE1344","GENE1344_HUMAN","P64713","Protein GENE1344",0.5131,1,0.41919,0,0.3776,2,4,FALSE,FALSE,FALSE
"GENE0625","GENE0625_HUMAN","P39985","Protein GENE0625",0.2079,0.579732,0.249477,0,0.603,2,2,FALSE,TRUE,FALSE
"GENE0338","GENE0338_HUMAN","P00877","Protein GENE0338",0.7208,1,0.356197,0.0733,0.4483,5,2,TRUE,FALSE,FALSE
"GENE0108","GENE0108_HUMAN","P34790","Protein GENE0108",-0.3968,0.346094,0.112673,0.4414,0.9482,3,6,FALSE,FALSE,FALSE
"GENE1930","GENE1930_HUMAN","P86846","Protein GENE1930",0.4936,1,0.328947,0,0.4829,4,6,FALSE,TRUE,FALSE
"GENE0729","GENE0729_HUMAN","P78147","Protein GENE0729",-0.5252,1,0.92486,0,0.0339,3,4,TRUE,FALSE,FALSE
"GENE0819","GENE0819_HUMAN","P18417","Protein GENE0819",1.0146,0.050427,0.012225,1.592,1.9128,2,2,FALSE,FALSE,TRUE
"GENE1869","GENE1869_HUMAN","P56870","Protein GENE1869",-0.3216,0.540609,0.231554,0.5555,0.6353,5,2,FALSE,FALSE,FALSE
"GENE1897","GENE1897_HUMAN","P13678","Protein GENE1897",-0.6154,0.316951,0.26383,0.0295,0.5787,2,4,FALSE,FALSE,FALSE
"GENE1743","GENE1743_HUMAN","P24728","Protein GENE1743",-0.22,1,0.956281,0,0.0194,4,2,FALSE,TRUE,FALSE
"GENE2730","GENE2730_HUMAN","P35503","Protein GENE2730",-0.0466,1,0.536657,0,0.2703,2,5,FALSE,FALSE,FALSE
"GENE2056","GENE2056_HUMAN","P30082","Protein GENE2056",-0.3611,1,0.445057,0,0.3516,2,5,FALSE,FALSE,FALSE
"GENE2790","GENE2790_HUMAN","P04172","Protein GENE2790",-0.4259,1,0.371889,0.2671,0.4296,2,3,FALSE,FALSE,FALSE
"GENE1918","GENE1918_HUMAN","P15297","Protein GENE1918",-0.3526,0.760665,0.608026,0,0.2161,2,6,FALSE,FALSE,FALSE
"DHX15","DHX15_HUMAN","P19789","Protein DHX15",0.1822,1,0.444331,0,0.3523,3,4,FALSE,FALSE,FALSE
"GENE1488","GENE1488_HUMAN","P84391","Protein GENE1488",0.2303,1,0.917931,0,0.0372,3,3,FALSE,FALSE,FALSE
"MED15","MED15_HUMAN","P86444","Protein MED15",2.4526,0.046401,0.032201,0.932,1.4921,5,3,FALSE,TRUE,TRUE
"GENE1182","GENE1182_HUMAN","P06060","Protein GENE1182",-0.2111,0.689007,0.197152,0.099,0.7052,6,4,TRUE,FALSE,FALSE
"GENE1041","GENE1041_HUMAN","P62317","Protein GENE1041",0.4923,1,0.603203,0,0.2195,6,5,FALSE,FALSE,FALSE
"GENE0744","GENE0744_HUMAN","P12538","Protein GENE0744",0.1144,1,0.502701,0,0.2987,5,5,FALSE,TRUE,FALSE
"GENE0632","GENE0632_HUMAN","P35388","Protein GENE0632",2.981,0.029909,0.014984,1.2163,1.8244,5,3,FALSE,FALSE,TRUE
"GENE0320","GENE0320_HUMAN","P74169","Protein GENE0320",0.8742,1,0.585051,0,0.2328,6,6,FALSE,FALSE,FALSE
"GENE1103","GENE1103_HUMAN","P58168","Protein GENE1103",-0.319,1,0.944417,0,0.0248,3,4,FALSE,FALSE,FALSE
"GENE2536","GENE2536_HUMAN","P17437","Protein GENE2536",-0.1152,0.764103,0.331721,0,0.4792,2,2,FALSE,TRUE,FALSE
"GENE1947","GENE1947_HUMAN","P58333","Protein GENE1947",0.1755,1,0.855913,0,0.0676,3,3,FALSE,FALSE,FALSE
"GENE0191","GENE0191_HUMAN","P73881","Protein GENE0191",-0.0614,0.331432,0.122874,0.5873,0.9105,2,5,FALSE,FALSE,FALSE
"GENE2408","GENE2408_HUMAN","P37452","Protein GENE2408",-0.4569,1,0.865858,0,0.0626,6,4,TRUE,FALSE,FALSE
"GENE1006","GENE1006_HUMAN","P48308","Protein GENE1006",-0.1674,0.439007,0.259348,0.4817,0.5861,5,4,FALSE,FALSE,FALSE
"GENE1576","GENE1576_HUMAN","P71771","Protein GENE1576",-0.5998,1,0.585326,0,0.2326,2,2,FALSE,FALSE,FALSE
"GENE1494","GENE1494_HUMAN","P17773","Protein GENE1494",0.0524,1,0.863964,0,0.0635,6,2,FALSE,FALSE,FALSE
"GENE2779","GENE2779_HUMAN","P54778","Protein GENE2779",-3.3741,0.177078,0.04169,0.7563,1.38,6,5,TRUE,FALSE,TRUE
"GENE1894","GENE1894_HUMAN","P69966","Protein GENE1894",0.3105,0.730881,0.702676,0,0.1532,5,5,FALSE,TRUE,FALSE
"GENE0503","GENE0503_HUMAN","P88630","Protein GENE0503",0.131,1,0.89563,0,0.0479,5,3,FALSE,FALSE,FALSE
"GENE2081","GENE2081_HUMAN","P94642","Protein GENE2081",0.1724,0.863607,0.423967,0.201,0.3727,2,6,TRUE,FALSE,FALSE
"GENE0538","GENE0538_HUMAN","P26671","Protein GENE0538",-0.4594,1,0.655863,0,0.1832,2,6,FALSE,FALSE,FALSE
"GENE2590","GENE2590_HUMAN","P43562","Protein GENE2590",-0.167,1,0.729791,0,0.1368,3,2,FALSE,FALSE,FALSE
"GENE1176","GENE1176_HUMAN","P89591","Protein GENE1176",-0.2529,0.272314,0.099151,0.9069,1.0037,2,4,FALSE,FALSE,FALSE
"GENE1200","GENE1200_HUMAN","P52542","Protein GENE1200",0.1141,1,0.394924,0.2723,0.4035,6,2,FALSE,FALSE,FALSE
"GENE2691","GENE2691_HUMAN","P45170","Protein GENE2691",0.0391,1,0.781373,0,0.1071,5,2,FALSE,FALSE,FALSE
"GENE2037","GENE2037_HUMAN","P21987","Protein GENE2037",-0.4357,1,0.370048,0,0.4317,2,5,FALSE,FALSE,FALSE
"GENE2846","GENE2846_HUMAN","P12895","Protein GENE2846",0.5904,0.619652,0.368321,0,0.4338,4,6,FALSE,FALSE,FALSE
"GENE0229","GENE0229_HUMAN","P86835","Protein GENE0229",0.0498,1,0.803901,0,0.0948,3,5,FALSE,FALSE,FALSE
"GENE2311","GENE2311_HUMAN","P53048","Protein GENE2311",-0.3975,0.686942,0.222517,0.4949,0.6526,4,4,FALSE,FALSE,FALSE
"GENE2878","GENE2878_HUMAN","P69490","Protein GENE2878",0.1734,0.905272,0.672005,0,0.1726,3,6,FALSE,FALSE,FALSE
"GENE1842","GENE1842_HUMAN","P72347","Protein GENE1842",0.0472,0.642705,0.210974,0,0.6758,6,2,FALSE,FALSE,FALSE
"GENE0808","GENE0808_HUMAN","P64475","Protein GENE0808",0.24,1,0.724812,0,0.1398,3,3,FALSE,FALSE,FALSE
"GENE1363","GENE1363_HUMAN","P56832","Protein GENE1363",0.3692,1,0.93136,0,0.0309,4,3,TRUE,FALSE,FALSE
"GENE2197","GENE2197_HUMAN","P97877","Protein GENE2197",0.1673,0.385478,0.237137,0.4116,0.625,5,6,FALSE,FALSE,FALSE
"GENE0747","GENE0747_HUMAN","P09922","Protein GENE0747",-0.4779,0.312154,0.154488,0.2936,0.8111,5,3,FALSE,FALSE,FALSE
"GENE2671","GENE2671_HUMAN","P64946","Protein GENE2671",-0.3042,1,0.723299,0,0.1407,2,6,FALSE,FALSE,FALSE
"GENE0761","GENE0761_HUMAN","P70427","Protein GENE0761",-0.1804,1,0.531073,0.2145,0.2748,3,6,FALSE,FALSE,FALSE
"GENE2333","GENE2333_HUMAN","P25349","Protein GENE2333",-0.0166,0.966741,0.221054,0.2383,0.6555,6,5,TRUE,FALSE,FALSE
"GENE2243","GENE2243_HUMAN","P17262","Protein GENE2243",-0.2864,0.600318,0.38118,0,0.4189,3,2,FALSE,FALSE,FALSE
"GENE0408","GENE0408_HUMAN","P83033","Protein GENE0408",1.1111,1,0.733889,0,0.1344,6,3,FALSE,FALSE,FALSE
"GENE1122","GENE1122_HUMAN","P47770","Protein GENE1122",-0.3055,0.952984,0.650947,0.1846,0.1865,2,3,FALSE,FALSE,FALSE
"GENE1399","GENE1399_HUMAN","P19243","Protein GENE1399",0.4899,0.689522,0.232782,0.4903,0.633,6,3,FALSE,FALSE,FALSE
"GENE2700","GENE2700_HUMAN","P03527","Protein GENE2700",0.0256,0.922585,0.218462,0.0212,0.6606,4,5,FALSE,FALSE,FALSE
"GENE1108","GENE1108_HUMAN","P42129","Protein GENE1108",-0.6054,0.43083,0.1795,0.2512,0.7459,3,3,FALSE,FALSE,FALSE
"GENE1554","GENE1554_HUMAN","P14516","Protein GENE1554",0.9337,1,0.550062,0.0238,0.2596,2,2,FALSE,FALSE,FALSE
"GENE0063","GENE0063_HUMAN","P95347","Protein GENE0063",0.7537,0.136428,0.030792,0.8867,1.5116,2,4,FALSE,FALSE,TRUE
"GENE0979","GENE0979_HUMAN","P08626","Protein GENE0979",-0.8465,0.287899,0.111031,0.3069,0.9546,5,2,FALSE,FALSE,FALSE
"GENE2672","GENE2672_HUMAN","P88204","Protein GENE2672",0.0601,0.351614,0.15549,0.117,0.8083,5,6,FALSE,FALSE,FALSE
"GENE0130","GENE0130_HUMAN","P56653","Protein GENE0130",-0.326,1,0.850144,0,0.0705,3,6,FALSE,FALSE,FALSE
"GENE2038","GENE2038_HUMAN","P48782","Protein GENE2038",0.0617,1,0.945111,0,0.0245,4,5,FALSE,FALSE,FALSE
"GENE1564","GENE1564_HUMAN","P96939","Protein GENE1564",-0.2188,1,0.341676,0.2075,0.4664,5,2,FALSE,FALSE,FALSE
"GENE1031","GENE1031_HUMAN","P72107","Protein GENE1031",-0.4358,0.620147,0.337235,0.3315,0.4721,4,6,FALSE,TRUE,FALSE
"GENE0048","GENE0048_HUMAN","P52211","Protein GENE0048",-0.5506,1,0.645097,0,0.1904,4,6,FALSE,FALSE,FALSE
"GENE0134","GENE0134_HUMAN","P11422","Protein GENE0134",0.386,1,0.901285,0.0327,0.0451,2,6,FALSE,FALSE,FALSE
"GENE2066","GENE2066_HUMAN","P91022","Protein GENE2066",-0.762,1,0.859785,0,0.0656,3,2,FALSE,FALSE,FALSE
"GENE2736","GENE2736_HUMAN","P31177","Protein GENE2736",0.482,1,0.737982,0,0.132,5,5,FALSE,FALSE,FALSE
"GENE0046","GENE0046_HUMAN","P98981","Protein GENE0046",-0.2109,1,0.830905,0,0.0804,4,2,FALSE,FALSE,FALSE
"GENE1963","GENE1963_HUMAN","P53816","Protein GENE1963",0.1133,1,0.70057,0,0.1545,2,4,FALSE,FALSE,FALSE
"GENE2587","GENE2587_HUMAN","P59016","Protein GENE2587",-0.3007,0.551993,0.403261,0,0.3944,3,2,FALSE,TRUE,FALSE
"GENE0288","GENE0288_HUMAN","P30404","Protein GENE0288",0.4767,0.27683,0.124626,0.2837,0.9044,5,2,FALSE,FALSE,FALSE
"GENE1498","GENE1498_HUMAN","P20024","Protein GENE1498",0.0339,1,0.558555,0,0.2529,5,3,FALSE,FALSE,FALSE
"GENE2635","GENE2635_HUMAN","P86211","Protein GENE2635",-2.3165,0.054314,0.038302,0.8374,1.4168,4,2,FALSE,FALSE,TRUE
"GENE1189","GENE1189_HUMAN","P58835","Protein GENE1189",-0.1786,1,0.597156,0,0.2239,2,5,FALSE,FALSE,FALSE
"GENE0070","GENE0070_HUMAN","P92486","Protein GENE0070",0.7053,1,0.512769,0.2853,0.2901,6,2,FALSE,FALSE,FALSE
"GENE1062","GENE1062_HUMAN","P28354","Protein GENE1062",2.7353,0.107254,0.032746,0.9928,1.4848,6,3,TRUE,TRUE,TRUE
"GENE0874","GENE0874_HUMAN","P04696","Protein GENE0874",-0.9086,1,0.895422,0,0.048,6,4,FALSE,FALSE,FALSE
"GENE1575","GENE1575_HUMAN","P68156","Protein GENE1575",-0.2414,1,0.485209,0,0.3141,3,5,FALSE,TRUE,FALSE
"GENE0846","GENE0846_HUMAN","P81665","Protein GENE0846",0.2218,0.1295,0.117008,0.3492,0.9318,6,6,FALSE,TRUE,FALSE
"GENE0601","GENE0601_HUMAN","P06423","Protein GENE0601",-0.0441,0.635144,0.588058,0,0.2306,5,4,FALSE,FALSE,FALSE
"GENE2673","GENE2673_HUMAN","P81732","Protein GENE2673",-0.3201,1,0.537123,0.0109,0.2699,4,3,FALSE,FALSE,FALSE
"GENE2711","GENE2711_HUMAN","P72411","Protein GENE2711",-0.4315,1,0.796378,0,0.0989,6,5,FALSE,FALSE,FALSE
"GENE2496","GENE2496_HUMAN","P11101","Protein GENE2496",-0.0184,1,0.540875,0.104,0.2669,3,3,TRUE,FALSE,FALSE
"GENE1038","GENE1038_HUMAN","P00842","Protein GENE1038",0.1313,0.796086,0.696829,0,0.1569,4,4,FALSE,FALSE,FALSE
"GENE0004","GENE0004_HUMAN","P07035","Protein GENE0004",0.1379,1,0.455645,0.2815,0.3414,3,3,FALSE,FALSE,FALSE
"GENE2776","GENE2776_HUMAN","P66735","Protein GENE2776",-0.1071,1,0.55398,0.1455,0.2565,3,5,FALSE,FALSE,FALSE
"GENE1018","GENE1018_HUMAN","P83660","Protein GENE1018",-0.2436,1,0.676139,0.0458,0.17,3,5,FALSE,FALSE,FALSE
"GENE1356","GENE1356_HUMAN","P47553","Protein GENE1356",2.305,0.009284,0.004694,1.9037,2.3285,5,4,FALSE,FALSE,TRUE
"GENE0867","GENE0867_HUMAN","P50510","Protein GENE0867",-0.7447,1,0.737828,0,0.132,5,2,FALSE,FALSE,FALSE
"GENE1069","GENE1069_HUMAN","P14747","Protein GENE1069",0.2506,1,0.758677,0,0.1199,5,6,FALSE,FALSE,FALSE
"GENE0104","GENE0104_HUMAN","P09876","Protein GENE0104",0.4842,0.256548,0.067061,0.9571,1.1735,4,2,TRUE,FALSE,FALSE
"GENE2884","GENE2884_HUMAN","P65824","Protein GENE2884",-0.7946,0.732393,0.238192,0,0.6231,2,5,FALSE,FALSE,FALSE
"GENE1491","GENE1491_HUMAN","P87023","Protein GENE1491",-0.441,0.104205,0.078079,0.4388,1.1075,6,2,TRUE,FALSE,FALSE
"GENE2302","GENE2302_HUMAN","P77096","Protein GENE2302",0.1741,0.528563,0.327679,0,0.4846,2,5,FALSE,FALSE,FALSE
"GENE0655","GENE0655_HUMAN","P09150","Protein GENE0655",-0.058,1,0.844962,0,0.0732,4,2,FALSE,FALSE,FALSE
"GENE0836","GENE0836_HUMAN","P42794","Protein GENE0836",-0.5908,0.016789,0.015648,1.4717,1.8055,4,2,FALSE,FALSE,TRUE
"GENE2886","GENE2886_HUMAN","P69141","Protein GENE2886",0.1013,0.823883,0.470466,0,0.3275,4,6,FALSE,FALSE,FALSE
"GENE0547","GENE0547_HUMAN","P57747","Protein GENE0547",-0.0835,1,0.822226,0,0.085,5,3,FALSE,FALSE,FALSE
"GENE0839","GENE0839_HUMAN","P44896","Protein GENE0839",-0.2137,1,0.887857,0,0.0517,2,2,FALSE,FALSE,FALSE
"GENE1139","GENE1139_HUMAN","P23384","Protein GENE1139",0.0305,1,0.944604,0,0.0248,5,5,FALSE,FALSE,FALSE
"GENE2598","GENE2598_HUMAN","P76868","Protein GENE2598",-0.348,1,0.823259,0,0.0845,4,6,FALSE,FALSE,FALSE
"GENE2710","GENE2710_HUMAN","P60722","Protein GENE2710",1.9938,0.089084,0.044372,1.3374,1.3529,6,5,FALSE,FALSE,TRUE
"GENE1365","GENE1365_HUMAN","P87178","Protein GENE1365",0.4689,1,0.784985,0,0.1051,5,3,TRUE,FALSE,FALSE
"GENE1183","GENE1183_HUMAN","P55924","Protein GENE1183",-0.3715,0.755672,0.171653,0.5631,0.7653,6,3,FALSE,FALSE,FALSE
