"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE2288","GENE2288_HUMAN","P71738","Protein GENE2288",0.0079,1,0.785043,0,0.1051,5,4,FALSE,FALSE,FALSE
"GENE1609","GENE1609_HUMAN","P66176","Protein GENE1609",0.3491,1,0.70728,0,0.1504,6,3,FALSE,FALSE,FALSE
"GENE0700","GENE0700_HUMAN","P30635","Protein GENE0700",0.2575,0.589665,0.215857,0.0278,0.6658,3,3,FALSE,FALSE,FALSE
"GENE2710","GENE2710_HUMAN","P85018","Protein GENE2710",0.5512,0.722817,0.159193,0.1318,0.7981,4,4,FALSE,FALSE,FALSE
"GENE0983","GENE0983_HUMAN","P56167","Protein GENE0983",0.0509,1,0.73221,0,0.1354,6,3,TRUE,FALSE,FALSE
"GENE0420","GENE0420_HUMAN","P36770","Protein GENE0420",-0.0494,0.388535,0.131035,0.5323,0.8826,5,3,FALSE,FALSE,FALSE
"GENE2775","GENE2775_HUMAN","P91267","Protein GENE2775",-0.5227,0.184792,0.100993,0.7564,0.9957,6,5,TRUE,TRUE,FALSE
"GENE0068","GENE0068_HUMAN","P50710","Protein GENE0068",0.2745,1,0.784849,0,0.1052,5,5,FALSE,FALSE,FALSE
"GENE1806","GENE1806_HUMAN","P97956","Protein GENE1806",0.16,0.470698,0.350833,0.0468,0.4549,2,3,FALSE,FALSE,FALSE
"GENE1811","GENE1811_HUMAN","P01748","Protein GENE1811",-0.8521,1,0.472725,0,0.3254,5,2,FALSE,FALSE,FALSE
"GENE0172","GENE0172_HUMAN","P97478","Protein GENE0172",-0.0587,1,0.833671,0,0.079,2,4,FALSE,TRUE,FALSE
"GENE0292","GENE0292_HUMAN","P65885","Protein GENE0292",0.658,1,0.510745,0,0.2918,2,5,FALSE,FALSE,FALSE
"GENE1979","GENE1979_HUMAN","P69558","Protein GENE1979",0.5223,1,0.982681,0,0.0076,4,5,FALSE,FALSE,FALSE
"GENE2107","GENE2107_HUMAN","P37676","Protein GENE2107",-0.0044,0.452164,0.213085,0.2085,0.6714,5,4,FALSE,FALSE,FALSE
"GENE1706","GENE1706_HUMAN","P78330","Protein GENE1706",0.4419,1,0.887892,0,0.0516,2,6,FALSE,FALSE,FALSE
"GENE2810","GENE2810_HUMAN","P30255","Protein GENE2810",-0.7818,1,0.47617,0,0.3222,4,3,FALSE,TRUE,FALSE
"GENE0527","GENE0527_HUMAN","P85034","Protein GENE0527",-0.5082,1,0.343351,0,0.4643,6,3,TRUE,TRUE,FALSE
"GENE0121","GENE0121_HUMAN","P47523","Protein GENE0121",-0.443,1,0.956792,0,0.0192,2,4,FALSE,FALSE,FALSE
"GENE0999","GENE0999_HUMAN","P55109","Protein GENE0999",-0.1155,0.663937,0.142943,0.2028,0.8448,4,3,FALSE,FALSE,FALSE
"GENE0546","GENE0546_HUMAN","P18775","Protein GENE0546",-0.1955,1,0.644912,0,0.1905,5,2,FALSE,FALSE,FALSE
"GENE0560","GENE0560_HUMAN","P07393","Protein GENE0560",0.1046,1,0.680772,0,0.167,2,3,FALSE,FALSE,FALSE
"GENE1048","GENE1048_HUMAN","P24350","Protein GENE1048",0.2921,0.729924,0.160008,0.106,0.7959,5,2,FALSE,FALSE,FALSE
"GENE2627","GENE2627_HUMAN","P82264","Protein GENE2627",0.2646,0.203012,0.125455,0.7926,0.9015,4,4,FALSE,TRUE,FALSE
"GENE1390","GENE1390_HUMAN","P86565","Protein GENE1390",0.0136,0.724203,0.566397,0,0.2469,3,6,FALSE,FALSE,FALSE
"GENE2832","GENE2832_HUMAN","P81430","Protein GENE2832",0.0611,1,0.606491,0,0.2172,5,5,FALSE,FALSE,FALSE
"GENE1256","GENE1256_HUMAN","P58830","Protein GENE1256",1.1185,0.940728,0.665998,0.0611,0.1765,4,6,FALSE,FALSE,FALSE
"GENE1928","GENE1928_HUMAN","P72280","Protein GENE1928",0.6127,1,0.296041,0,0.5286,5,4,FALSE,FALSE,FALSE
"GENE2579","GENE2579_HUMAN","P31200","Protein GENE2579",-0.1467,0.890883,0.298376,0.3063,0.5252,5,4,FALSE,FALSE,FALSE
"GENE2404","GENE2404_HUMAN","P47370","Protein GENE2404",0.2896,1,0.715929,0,0.1451,2,6,FALSE,FALSE,FALSE
"GENE2690","GENE2690_HUMAN","P89875","Protein GENE2690",0.4085,1,0.964551,0,0.0157,3,6,FALSE,FALSE,FALSE
"GENE0047","GENE0047_HUMAN","P99454","Protein GENE0047",0.6739,1,0.451233,0.1524,0.3456,5,6,FALSE,TRUE,FALSE
"GENE0392","GENE0392_HUMAN","P83074","Protein GENE0392",-0.1828,1,0.482475,0,0.3165,2,4,FALSE,FALSE,FALSE
"GENE0627","GENE0627_HUMAN","P56876","Protein GENE0627",-0.2412,1,0.651926,0,0.1858,4,2,FALSE,TRUE,FALSE
"GENE1438","GENE1438_HUMAN","P06845","Protein GENE1438",-0.6245,1,0.594179,0,0.2261,2,5,FALSE,FALSE,FALSE
"GENE1891","GENE1891_HUMAN","P40740","Protein GENE1891",0.7378,1,0.522022,0.0577,0.2823,6,5,FALSE,FALSE,FALSE
"GENE0534","GENE0534_HUMAN","P89673","Protein GENE0534",0.1769,1,0.876478,0,0.0573,3,5,FALSE,FALSE,FALSE
"GENE1108","GENE1108_HUMAN","P46203","Protein GENE1108",0.6994,0.00985,0.003191,1.9001,2.496,4,3,FALSE,FALSE,TRUE
"GENE0688","GENE0688_HUMAN","P26282","Protein GENE0688",-0.1346,1,0.880161,0,0.0554,5,4,FALSE,FALSE,FALSE
"GENE1309","GENE1309_HUMAN","P83333","Protein GENE1309",-0.5779,1,0.364136,0,0.4387,4,3,FALSE,FALSE,FALSE
"GENE2847","GENE2847_HUMAN","P59215","Protein GENE2847",0.0213,0.437073,0.294555,0.3649,0.5308,5,6,FALSE,FALSE,FALSE
"GENE0981","GENE0981_HUMAN","P95797","Protein GENE0981",0.5204,1,0.929117,0,0.0319,4,4,FALSE,FALSE,FALSE
"GENE2296","GENE2296_HUMAN","P29419","Protein GENE2296",0.1295,1,0.694939,0.0414,0.1581,6,2,TRUE,FALSE,FALSE
"GENE0880","GENE0880_HUMAN","P76103","Protein GENE0880",-0.1015,0.862181,0.292546,0.3262,0.5338,6,4,FALSE,FALSE,FALSE
"GENE0336","GENE0336_HUMAN","P04548","Protein GENE0336",0.1575,1,0.98929,0,0.0047,3,2,FALSE,FALSE,FALSE
"GENE2496","GENE2496_HUMAN","P80000","Protein GENE2496",-0.2618,1,0.295718,0.1297,0.5291,5,5,FALSE,FALSE,FALSE
"GENE0215","GENE0215_HUMAN","P43238","Protein GENE0215",-0.3624,1,0.578783,0,0.2375,6,5,FALSE,FALSE,FALSE
"GENE1273","GENE1273_HUMAN","P86190","Protein GENE1273",0.3878,1,0.366179,0,0.4363,5,6,FALSE,FALSE,FALSE
"GENE2444","GENE2444_HUMAN","P58198","Protein GENE2444",0.3999,1,0.98186,0,0.008,5,6,FALSE,FALSE,FALSE
"GENE0838","GENE0838_HUMAN","P03177","Protein GENE0838",0.0753,1,0.559073,0,0.2525,4,2,FALSE,FALSE,FALSE
"GENE1526","GENE1526_HUMAN","P21964","Protein GENE1526",0.1198,1,0.639528,0,0.1941,3,2,FALSE,FALSE,FALSE
"GENE2744","GENE2744_HUMAN","P39017","Protein GENE2744",0.1154,0.225411,0.095622,0.3813,1.0194,4,4,FALSE,FALSE,FALSE
"GENE0407","GENE0407_HUMAN","P19080","Protein GENE0407",0.0739,1,0.322323,0.1239,0.4917,4,6,FALSE,FALSE,FALSE
"GENE2786","GENE2786_HUMAN","P12376","Protein GENE2786",0.602,1,0.79401,0,0.1002,2,2,FALSE,FALSE,FALSE
"GENE2446","GENE2446_HUMAN","P38304","Protein GENE2446",-0.1288,0.792928,0.731535,0,0.1358,6,4,FALSE,FALSE,FALSE
"GENE0592","GENE0592_HUMAN","P73963","Protein GENE0592",-0.7721,0.405865,0.272949,0.1994,0.5639,5,4,FALSE,FALSE,FALSE
"GENE0991","GENE0991_HUMAN","P77004","Protein GENE0991",-0.4799,1,0.59125,0.0284,0.2282,5,2,FALSE,FALSE,FALSE
"GENE1202","GENE1202_HUMAN","P43041","Protein GENE1202",-0.1528,1,0.518367,0,0.2854,3,6,FALSE,FALSE,FALSE
"GENE0482","GENE0482_HUMAN","P20563","Protein GENE0482",1.8096,0.085013,0.028659,1.046,1.5427,3,2,FALSE,FALSE,TRUE
"GENE1813","GENE1813_HUMAN","P23999","Protein GENE1813",-0.3319,0.475283,0.127655,0.3729,0.894,6,5,FALSE,FALSE,FALSE
"GENE0525","GENE0525_HUMAN","P39785","Protein GENE0525",0.1813,0.649155,0.337759,0,0.4714,5,4,FALSE,FALSE,FALSE
"GENE0963","GENE0963_HUMAN","P04224","Protein GENE0963",0.5341,0.060156,0.015327,1.6604,1.8145,2,2,FALSE,FALSE,TRUE
"GENE1352","GENE1352_HUMAN","P25663","Protein GENE1352",-0.1198,1,0.636562,0,0.1962,6,2,FALSE,FALSE,FALSE
"GENE2652","GENE2652_HUMAN","P03660","Protein GENE2652",-0.8495,1,0.908312,0,0.0418,2,6,FALSE,FALSE,FALSE
"GENE2722","GENE2722_HUMAN","P39716","Protein GENE2722",-0.5587,1,0.995129,0,0.0021,5,4,FALSE,FALSE,FALSE
"GENE2772","GENE2772_HUMAN","P24048","Protein GENE2772",0.0635,0.65826,0.356818,0.2677,0.4476,5,5,TRUE,FALSE,FALSE
"GENE0617","GENE0617_HUMAN","P55470","Protein GENE0617",-0.0593,1,0.735294,0,0.1335,6,6,FALSE,FALSE,FALSE
"GENE0843","GENE0843_HUMAN","P02243","Protein GENE0843",-0.1619,0.537372,0.331657,0.2034,0.4793,3,5,FALSE,FALSE,FALSE
"GENE0823","GENE0823_HUMAN","P69796","Protein GENE0823",0.3088,1,0.594122,0.2147,0.2261,4,4,FALSE,FALSE,FALSE
"GENE2019","GENE2019_HUMAN","P37740","Protein GENE2019",0.1188,0.662458,0.213283,0.3456,0.671,4,5,FALSE,FALSE,FALSE
"GENE0778","GENE0778_HUMAN","P47936","Protein GENE0778",0.4307,0.44607,0.36357,0,0.4394,2,2,FALSE,FALSE,FALSE
"GENE2253","GENE2253_HUMAN","P89540","Protein GENE2253",-1.9648,0.034956,0.010735,1.361,1.9692,6,6,FALSE,FALSE,TRUE
"GENE1270","GENE1270_HUMAN","P79980","Protein GENE1270",-0.1624,1,0.910052,0,0.0409,4,3,FALSE,FALSE,FALSE
"GENE0976","GENE0976_HUMAN","P48538","Protein GENE0976",-0.039,1,0.563377,0,0.2492,4,2,FALSE,FALSE,FALSE
"GENE1505","GENE1505_HUMAN","P52696","Protein GENE1505",0.6281,1,0.304437,0,0.5165,6,3,FALSE,FALSE,FALSE
"GENE0762","GENE0762_HUMAN","P66478","Protein GENE0762",0.7479,1,0.82332,0,0.0844,2,6,TRUE,FALSE,FALSE
"GENE0207","GENE0207_HUMAN","P26498","Protein GENE0207",0.148,0.255812,0.115477,0.4315,0.9375,3,3,FALSE,FALSE,FALSE
"GENE1387","GENE1387_HUMAN","P38020","Protein GENE1387",-0.9529,0.246419,0.124614,0.3385,0.9044,4,4,FALSE,FALSE,FALSE
"GENE2221","GENE2221_HUMAN","P74315","Protein GENE2221",-0.4058,0.817011,0.24155,0,0.617,4,6,FALSE,FALSE,FALSE
"GENE1729","GENE1729_HUMAN","P54663","Protein GENE1729",0.2781,0.169906,0.115195,0.6541,0.9386,6,5,TRUE,FALSE,FALSE
"GENE0202","GENE0202_HUMAN","P78525","Protein GENE0202",0.3985,1,0.32094,0.266,0.4936,2,3,FALSE,FALSE,FALSE
"GENE1648","GENE1648_HUMAN","P52268","Protein GENE1648",0.1923,0.778846,0.342152,0,0.4658,2,2,FALSE,FALSE,FALSE
"GENE2047","GENE2047_HUMAN","P59686","Protein GENE2047",-0.1132,1,0.690677,0,0.1607,3,6,FALSE,FALSE,FALSE
"GENE1533","GENE1533_HUMAN","P16960","Protein GENE1533",0.1325,0.969794,0.269123,0.0187,0.57,5,2,FALSE,FALSE,FALSE
"GENE2035","GENE2035_HUMAN","P83894","Protein GENE2035",0.2149,1,0.792592,0,0.101,3,4,FALSE,FALSE,FALSE
"GENE1304","GENE1304_HUMAN","P83588","Protein GENE1304",3.6066,0.083987,0.030083,0.8583,1.5217,6,5,FALSE,FALSE,TRUE
"GENE1004","GENE1004_HUMAN","P28718","Protein GENE1004",-0.7207,1,0.481336,0,0.3176,6,6,FALSE,FALSE,FALSE
"GENE0351","GENE0351_HUMAN","P71798","Protein GENE0351",0.7119,1,0.543045,0.093,0.2652,2,3,FALSE,FALSE,FALSE
"GENE2088","GENE2088_HUMAN","P70466","Protein GENE2088",0.252,0.567203,0.421866,0.176,0.3748,2,6,FALSE,FALSE,FALSE
"GENE1105","GENE1105_HUMAN","P82118","Protein GENE1105",-0.0156,1,0.670623,0,0.1735,3,5,FALSE,FALSE,FALSE
"GENE1545","GENE1545_HUMAN","P35356","Protein GENE1545",-0.2461,1,0.645509,0.0083,0.1901,2,3,FALSE,FALSE,FALSE
"GENE0156","GENE0156_HUMAN","P89995","Protein GENE0156",-0.4626,0.476021,0.16897,0.4487,0.7722,3,4,FALSE,FALSE,FALSE
"GENE1134","GENE1134_HUMAN","P91747","Protein GENE1134",0.4484,0.721737,0.318683,0,0.4966,4,6,FALSE,FALSE,FALSE
"GENE0488","GENE0488_HUMAN","P75914","Protein GENE0488",0.3894,1,0.89514,0,0.0481,5,2,FALSE,FALSE,FALSE
"GENE1535","GENE1535_HUMAN","P12655","Protein GENE1535",-0.3256,1,0.33558,0,0.4742,4,6,FALSE,FALSE,FALSE
"GENE2633","GENE2633_HUMAN","P06688","Protein GENE2633",0.1623,0.262027,0.060813,0.9584,1.216,5,5,FALSE,FALSE,FALSE
"GENE2264","GENE2264_HUMAN","P10355","Protein GENE2264",0.0273,1,0.309539,0.0576,0.5093,4,4,FALSE,FALSE,FALSE
"GENE2540","GENE2540_HUMAN","P34293","Protein GENE2540",0.2971,0.553179,0.132574,0.4259,0.8775,3,3,FALSE,FALSE,FALSE
"GENE2080","GENE2080_HUMAN","P97375","Protein GENE2080",-0.2798,0.550563,0.361556,0.4053,0.4418,6,5,FALSE,FALSE,FALSE
"GENE0410","GENE0410_HUMAN","P37638","Protein GENE0410",0.4863,0.931042,0.229267,0,0.6397,5,2,FALSE,FALSE,FALSE
"GENE1482","GENE1482_HUMAN","P25404","Protein GENE1482",-4e-04,0.673146,0.664554,0,0.1775,3,5,FALSE,FALSE,FALSE
"GENE1229","GENE1229_HUMAN","P99017","Protein GENE1229",0.0078,1,0.818916,0,0.0868,2,6,FALSE,TRUE,FALSE
"GENE1707","GENE1707_HUMAN","P80729","Protein GENE1707",-0.5331,1,0.777345,0,0.1094,2,5,FALSE,FALSE,FALSE
"GENE1657","GENE1657_HUMAN","P52887","Protein GENE1657",-0.3892,1,0.845723,0,0.0728,3,5,FALSE,FALSE,FALSE
"GENE1287","GENE1287_HUMAN","P68383","Protein GENE1287",-0.063,0.678417,0.318932,0,0.4963,5,2,FALSE,FALSE,FALSE
"GENE0050","GENE0050_HUMAN","P39345","Protein GENE0050",0.5988,1,0.700503,0.1066,0.1546,5,6,TRUE,FALSE,FALSE
"GENE0948","GENE0948_HUMAN","P79938","Protein GENE0948",-0.006,1,0.811647,0,0.0906,3,3,FALSE,FALSE,FALSE
"GENE1414","GENE1414_HUMAN","P78742","Protein GENE1414",-0.0127,1,0.900909,0,0.0453,3,4,FALSE,FALSE,FALSE
"GENE0290","GENE0290_HUMAN","P80653","Protein GENE0290",0.1976,1,0.811187,0,0.0909,6,6,FALSE,FALSE,FALSE
"GENE1149","GENE1149_HUMAN","P62958","Protein GENE1149",0.0177,0.330181,0.134815,0.2269,0.8703,6,5,FALSE,FALSE,FALSE
"GENE0754","GENE0754_HUMAN","P31961","Protein GENE0754",-0.0029,1,0.684624,0,0.1645,6,6,FALSE,FALSE,FALSE
"GENE1169","GENE1169_HUMAN","P67776","Protein GENE1169",0.3311,1,0.683618,0,0.1652,5,2,FALSE,FALSE,FALSE
"LARP7","LARP7_HUMAN","P40256","Protein LARP7",-4.2205,0.056446,0.042563,0.9251,1.371,6,2,FALSE,FALSE,TRUE
"GENE1264","GENE1264_HUMAN","P72033","Protein GENE1264",-0.0433,0.396245,0.20729,0,0.6834,3,6,FALSE,FALSE,FALSE
"GENE2838","GENE2838_HUMAN","P19093","Protein GENE2838",-0.2254,1,0.689363,0,0.1616,5,4,FALSE,TRUE,FALSE
"GENE1143","GENE1143_HUMAN","P99258","Protein GENE1143",0.418,1,0.285721,0.2596,0.5441,2,4,FALSE,FALSE,FALSE
"GENE1906","GENE1906_HUMAN","P74647","Protein GENE1906",3.8239,0.206401,0.048256,0.9494,1.3164,6,4,FALSE,FALSE,TRUE
"GENE0477","GENE0477_HUMAN","P97292","Protein GENE0477",0.1234,1,0.644514,0,0.1908,2,2,FALSE,FALSE,FALSE
"GENE1227","GENE1227_HUMAN","P06613","Protein GENE1227",0.2447,1,0.264154,0.1858,0.5781,6,4,FALSE,FALSE,FALSE
"GENE2542","GENE2542_HUMAN","P38276","Protein GENE2542",0.2847,0.387747,0.180777,0.4888,0.7429,4,4,FALSE,FALSE,FALSE
"GENE2631","GENE2631_HUMAN","P77085","Protein GENE2631",0.007,1,0.841847,0,0.0748,3,5,FALSE,FALSE,FALSE
"GENE2210","GENE2210_HUMAN","P95501","Protein GENE2210",-0.8697,0.947562,0.485018,0,0.3142,2,6,FALSE,FALSE,FALSE
"GENE2389","GENE2389_HUMAN","P78092","Protein GENE2389",-0.1102,1,0.797085,0,0.0985,4,4,FALSE,FALSE,FALSE
"GENE0799","GENE0799_HUMAN","P79374","Protein GENE0799",0.3401,1,0.834056,0,0.0788,6,2,FALSE,FALSE,FALSE
"GENE0426","GENE0426_HUMAN","P39705","Protein GENE0426",0.234,0.556299,0.547834,0.2259,0.2614,4,6,FALSE,FALSE,FALSE
"GENE1221","GENE1221_HUMAN","P10290","Protein GENE1221",0.5977,1,0.79,0,0.1024,5,3,FALSE,FALSE,FALSE
"GENE0502","GENE0502_HUMAN","P16394","Protein GENE0502",-0.4286,1,0.545513,0,0.2632,6,4,FALSE,FALSE,FALSE
"GENE1014","GENE1014_HUMAN","P60961","Protein GENE1014",-0.0164,0.87703,0.630824,0,0.2001,2,6,FALSE,FALSE,FALSE
"GENE2864","GENE2864_HUMAN","P84992","Protein GENE2864",-0.1946,0.254817,0.078323,0.7801,1.1061,5,6,FALSE,FALSE,FALSE
"GENE0535","GENE0535_HUMAN","P27697","Protein GENE0535",0.517,1,0.677948,0,0.1688,6,2,FALSE,FALSE,FALSE
"GENE2582","GENE2582_HUMAN","P88996","Protein GENE2582",-0.0756,0.903635,0.323217,0.1171,0.4905,2,5,FALSE,FALSE,FALSE
"GENE0822","GENE0822_HUMAN","P25330","Protein GENE0822",-0.1207,0.812357,0.250209,0.0486,0.6017,4,3,TRUE,FALSE,FALSE
"GENE0163","GENE0163_HUMAN","P61571","Protein GENE0163",0.7773,0.079821,0.070053,0.8846,1.1546,5,4,FALSE,FALSE,FALSE
"GENE1006","GENE1006_HUMAN","P21310","Protein GENE1006",-3.6937,0.101843,0.039933,0.7012,1.3987,3,5,FALSE,FALSE,TRUE
"GENE0394","GENE0394_HUMAN","P48218","Protein GENE0394",-1.1908,1,0.805674,0,0.0938,3,6,FALSE,FALSE,FALSE
"GENE2484","GENE2484_HUMAN","P93514","Protein GENE2484",-0.2765,1,0.949236,0,0.0226,3,4,FALSE,TRUE,FALSE
"GENE1008","GENE1008_HUMAN","P31286","Protein GENE1008",0.0614,0.515092,0.47375,0,0.3245,4,6,FALSE,FALSE,FALSE
"GENE1508","GENE1508_HUMAN","P68705","Protein GENE1508",-0.0416,1,0.609383,0.1231,0.2151,4,4,FALSE,FALSE,FALSE
"GENE1197","GENE1197_HUMAN","P46865","Protein GENE1197",-0.1335,1,0.526761,0,0.2784,6,5,FALSE,FALSE,FALSE
"GENE1308","GENE1308_HUMAN","P50351","Protein GENE1308",0.8332,0.739235,0.470287,0.232,0.3276,6,6,FALSE,TRUE,FALSE
"GENE2429","GENE2429_HUMAN","P71634","Protein GENE2429",-0.4854,1,0.387212,0,0.4121,2,6,FALSE,FALSE,FALSE
"GENE2328","GENE2328_HUMAN","P24143","Protein GENE2328",-0.4414,1,0.826372,0,0.0828,4,4,FALSE,FALSE,FALSE
"GENE2096","GENE2096_HUMAN","P31267","Protein GENE2096",-0.1034,0.858478,0.53106,0.0539,0.2749,2,6,FALSE,FALSE,FALSE
"GENE0501","GENE0501_HUMAN","P51181","Protein GENE0501",0.0071,1,0.702256,0,0.1535,4,2,FALSE,FALSE,FALSE
"GENE1384","GENE1384_HUMAN","P36695","Protein GENE1384",0.427,1,0.760716,0,0.1188,4,4,FALSE,TRUE,FALSE
"GENE0242","GENE0242_HUMAN","P52340","Protein GENE0242",0.1492,0.740346,0.73584,0,0.1332,5,5,FALSE,FALSE,FALSE
"GENE1765","GENE1765_HUMAN","P72556","Protein GENE1765",-0.3993,1,0.819602,0,0.0864,4,4,FALSE,FALSE,FALSE
"GENE1190","GENE1190_HUMAN","P76289","Protein GENE1190",0.3455,1,0.988116,0,0.0052,3,6,FALSE,FALSE,FALSE
"GENE1966","GENE1966_HUMAN","P94305","Protein GENE1966",0.1561,0.582239,0.276889,0,0.5577,4,2,FALSE,TRUE,FALSE
"GENE1718","GENE1718_HUMAN","P83552","Protein GENE1718",-0.4269,0.910385,0.786436,0,0.1043,3,2,FALSE,FALSE,FALSE
"GENE1203","GENE1203_HUMAN","P98072","Protein GENE1203",-0.8738,0.445128,0.203895,0.1196,0.6906,5,3,FALSE,FALSE,FALSE
"GENE1234","GENE1234_HUMAN","P93338","Protein GENE1234",-0.2804,1,0.988934,0,0.0048,5,5,FALSE,FALSE,FALSE
"GENE0258","GENE0258_HUMAN","P64199","Protein GENE0258",0.1413,0.899498,0.705131,0,0.1517,2,3,FALSE,FALSE,FALSE
"GENE0473","GENE0473_HUMAN","P85696","Protein GENE0473",0.268,1,0.877224,0,0.0569,5,5,FALSE,FALSE,FALSE
"GENE1471","GENE1471_HUMAN","P80704","Protein GENE1471",0.3984,0.690802,0.633767,0,0.1981,5,6,FALSE,FALSE,FALSE
"GENE2378","GENE2378_HUMAN","P65596","Protein GENE2378",-0.1469,0.833134,0.522089,0,0.2823,5,2,FALSE,FALSE,FALSE
"GENE1694","GENE1694_HUMAN","P22964","Protein GENE1694",-0.2203,0.386502,0.105877,0.297,0.9752,4,2,FALSE,FALSE,FALSE
"GENE1292","GENE1292_HUMAN","P84090","Protein GENE1292",-0.6701,0.404335,0.176199,0.1675,0.754,4,2,FALSE,FALSE,FALSE
"GENE1948","GENE1948_HUMAN","P92221","Protein GENE1948",-0.0362,1,0.441659,0,0.3549,6,3,FALSE,FALSE,FALSE
"GENE0882","GENE0882_HUMAN","P24109","Protein GENE0882",-0.2579,1,0.408352,0,0.389,5,3,FALSE,FALSE,FALSE
"GENE2640","GENE2640_HUMAN","P66978","Protein GENE2640",0.5753,1,0.914631,0,0.0388,5,4,FALSE,FALSE,FALSE
"GENE2454","GENE2454_HUMAN","P67988","Protein GENE2454",0.5578,1,0.528441,0,0.277,6,2,FALSE,FALSE,FALSE
"GENE0250","GENE0250_HUMAN","P91232","Protein GENE0250",0.1397,1,0.448242,0,0.3485,4,6,FALSE,FALSE,FALSE
"GENE2181","GENE2181_HUMAN","P79713","Protein GENE2181",-0.0684,0.589126,0.563953,0,0.2488,5,5,FALSE,FALSE,FALSE
"GENE2570","GENE2570_HUMAN","P34416","Protein GENE2570",-0.745,0.750406,0.2184,0,0.6607,2,3,FALSE,FALSE,FALSE
"GENE1466","GENE1466_HUMAN","P64763","Protein GENE1466",-0.3905,0.483281,0.252349,0,0.598,4,6,FALSE,FALSE,FALSE
"GENE2229","GENE2229_HUMAN","P23432","Protein GENE2229",-0.0136,0.66016,0.189353,0.4346,0.7227,4,5,FALSE,TRUE,FALSE
"GENE1629","GENE1629_HUMAN","P70595","Protein GENE1629",0.2834,1,0.511248,0,0.2914,6,4,FALSE,FALSE,FALSE
"GENE1124","GENE1124_HUMAN","P56524","Protein GENE1124",0.1034,0.878934,0.199636,0.0689,0.6998,3,6,FALSE,FALSE,FALSE
"GENE1705","GENE1705_HUMAN","P82779","Protein GENE1705",0.3666,1,0.980687,0,0.0085,5,2,FALSE,TRUE,FALSE
"GENE0240","GENE0240_HUMAN","P17414","Protein GENE0240",-0.0123,1,0.355855,0.0936,0.4487,4,3,FALSE,TRUE,FALSE
"GENE2426","GENE2426_HUMAN","P27299","Protein GENE2426",0.1738,1,0.343639,0.1313,0.4639,4,5,FALSE,FALSE,FALSE
"GENE1899","GENE1899_HUMAN","P34578","Protein GENE1899",0.5317,1,0.92257,0,0.035,3,2,FALSE,FALSE,FALSE
"GENE1955","GENE1955_HUMAN","P62586","Protein GENE1955",0.2475,1,0.81473,0,0.089,6,6,FALSE,FALSE,FALSE
"GENE1846","GENE1846_HUMAN","P12550","Protein GENE1846",-0.2606,1,0.73089,0,0.1361,5,3,FALSE,FALSE,FALSE
"GENE2886","GENE2886_HUMAN","P71189","Protein GENE2886",-0.5609,1,0.512528,0,0.2903,2,5,TRUE,TRUE,FALSE
"GENE0306","GENE0306_HUMAN","P58999","Protein GENE0306",-3.1032,0.052833,0.012414,1.3131,1.9061,2,2,FALSE,FALSE,TRUE
"GENE2716","GENE2716_HUMAN","P86834","Protein GENE2716",-0.185,0.60721,0.145381,0.201,0.8375,6,6,FALSE,FALSE,FALSE
"GENE1917","GENE1917_HUMAN","P81542","Protein GENE1917",-0.1894,0.612109,0.180756,0.5974,0.7429,5,4,TRUE,FALSE,FALSE
"GENE2766","GENE2766_HUMAN","P65578","Protein GENE2766",-0.4144,0.217504,0.191914,0.3803,0.7169,4,4,FALSE,FALSE,FALSE
"GENE1113","GENE1113_HUMAN","P60287","Protein GENE1113",-2.4033,0.075397,0.015829,1.3603,1.8005,4,4,FALSE,FALSE,TRUE
"GENE1915","GENE1915_HUMAN","P96799","Protein GENE1915",0,0.202813,0.106568,0.7329,0.9724,2,3,FALSE,FALSE,FALSE
"GENE0533","GENE0533_HUMAN","P27933","Protein GENE0533",0.0352,1,0.949818,0,0.0224,2,2,TRUE,FALSE,FALSE
"GENE2119","GENE2119_HUMAN","P48736","Protein GENE2119",-0.2356,0.570776,0.135138,0.666,0.8692,6,5,FALSE,FALSE,FALSE
"GENE2022","GENE2022_HUMAN","P40441","Protein GENE2022",0.0159,0.792362,0.1969,0.2923,0.7058,5,3,FALSE,FALSE,FALSE
"GENE1302","GENE1302_HUMAN","P99469","Protein GENE1302",0.4997,1,0.37775,0,0.4228,5,4,FALSE,FALSE,FALSE
"GENE0875","GENE0875_HUMAN","P10932","Protein GENE0875",0.3198,0.604013,0.304485,0,0.5164,4,5,FALSE,FALSE,FALSE
"GENE0304","GENE0304_HUMAN","P71503","Protein GENE0304",0.5901,1,0.717845,0,0.144,2,4,FALSE,FALSE,FALSE
"GENE0437","GENE0437_HUMAN","P74791","Protein GENE0437",-0.4352,0.235805,0.232719,0.5945,0.6332,2,4,FALSE,FALSE,FALSE
"GENE1577","GENE1577_HUMAN","P86589","Protein GENE1577",-0.0437,1,0.989206,0,0.0047,3,4,FALSE,FALSE,FALSE
"GENE1481","GENE1481_HUMAN","P19964","Protein GENE1481",-0.1157,0.754725,0.198376,0.005,0.7025,4,2,FALSE,FALSE,FALSE
