"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1178","GENE1178_HUMAN","P83406","Protein GENE1178",0.7311,1,0.439011,0.1196,0.3575,6,6,FALSE,FALSE,FALSE
"GENE2796","GENE2796_HUMAN","P42915","Protein GENE2796",4.0106,0.10535,0.021636,1.1436,1.6648,6,2,FALSE,FALSE,TRUE
"GENE1623","GENE1623_HUMAN","P00826","Protein GENE1623",-0.6704,1,0.937686,0,0.0279,2,5,FALSE,FALSE,FALSE
"GENE2499","GENE2499_HUMAN","P48100","Protein GENE2499",-0.0578,1,0.366738,0.1175,0.4356,3,4,FALSE,FALSE,FALSE
"GENE1306","GENE1306_HUMAN","P05072","Protein GENE1306",-0.0435,1,0.371638,0.3173,0.4299,5,6,FALSE,FALSE,FALSE
"GENE1045","GENE1045_HUMAN","P51128","Protein GENE1045",0.2676,1,0.637607,0,0.1954,6,5,FALSE,FALSE,FALSE
"GENE2556","GENE2556_HUMAN","P39432","Protein GENE2556",-3.7367,0.03237,0.014464,1.5418,1.8397,6,4,FALSE,FALSE,TRUE
"GENE2752","GENE2752_HUMAN","P62854","Protein GENE2752",-2.3281,0.008124,0.00627,1.5599,2.2027,3,2,TRUE,FALSE,TRUE
"GENE1919","GENE1919_HUMAN","P67795","Protein GENE1919",0.0551,0.730254,0.266824,0,0.5738,3,3,FALSE,FALSE,FALSE
"GENE2529","GENE2529_HUMAN","P77713","Protein GENE2529",0.0258,0.899943,0.459107,0,0.3381,5,2,FALSE,FALSE,FALSE
"GENE2097","GENE2097_HUMAN","P91873","Protein GENE2097",-0.0453,0.874052,0.668503,0,0.1749,2,4,FALSE,FALSE,FALSE
"GENE1864","GENE1864_HUMAN","P33276","Protein GENE1864",-0.0174,1,0.889663,0,0.0508,4,4,FALSE,FALSE,FALSE
"GENE2371","GENE2371_HUMAN","P00148","Protein GENE2371",-0.0701,0.396198,0.137012,0.2576,0.8632,4,4,FALSE,FALSE,FALSE
"GENE0451","GENE0451_HUMAN","P81459","Protein GENE0451",-0.5215,0.687439,0.223864,0.0586,0.65,3,4,FALSE,TRUE,FALSE
"GENE2296","GENE2296_HUMAN","P03447","Protein GENE2296",0.5016,1,0.80366,0,0.0949,6,2,FALSE,FALSE,FALSE
"GENE2650","GENE2650_HUMAN","P42374","Protein GENE2650",0.3681,1,0.708939,0,0.1494,5,4,FALSE,FALSE,FALSE
"SUGP1","SUGP1_HUMAN","P14987","Protein SUGP1",0.3144,1,0.710201,0,0.1486,2,3,FALSE,TRUE,FALSE
"GENE1679","GENE1679_HUMAN","P95938","Protein GENE1679",0.7996,0.021731,0.004403,1.9736,2.3563,4,5,FALSE,FALSE,TRUE
"GENE1162","GENE1162_HUMAN","P89240","Protein GENE1162",-0.3997,1,0.63547,0,0.1969,4,4,FALSE,FALSE,FALSE
"GENE1371","GENE1371_HUMAN","P18684","Protein GENE1371",0.0634,0.499396,0.203293,0.1276,0.6919,2,6,FALSE,FALSE,FALSE
"GENE0202","GENE0202_HUMAN","P79168","Protein GENE0202",0.1335,1,0.474895,0,0.3234,3,4,FALSE,FALSE,FALSE
"GENE1031","GENE1031_HUMAN","P69442","Protein GENE1031",0.1155,0.817976,0.320716,0.3212,0.4939,4,6,FALSE,FALSE,FALSE
"GENE2496","GENE2496_HUMAN","P82063","Protein GENE2496",-0.1503,0.411881,0.121611,0.5593,0.915,5,4,FALSE,FALSE,FALSE
"GENE1910","GENE1910_HUMAN","P47133","Protein GENE1910",0.086,0.779796,0.19629,0.3612,0.7071,6,3,FALSE,FALSE,FALSE
"GENE2106","GENE2106_HUMAN","P48630","Protein GENE2106",-0.2301,1,0.959424,0,0.018,2,5,FALSE,FALSE,FALSE
"GENE2743","GENE2743_HUMAN","P96752","Protein GENE2743",0.0292,0.654157,0.643427,0,0.1915,4,6,FALSE,FALSE,FALSE
"GENE2778","GENE2778_HUMAN","P60608","Protein GENE2778",-3.5285,0.079338,0.032046,0.8247,1.4942,5,4,FALSE,FALSE,TRUE
"GENE1932","GENE1932_HUMAN","P09569","Protein GENE1932",-0.3796,1,0.719373,0,0.143,5,6,FALSE,FALSE,FALSE
"GENE2732","GENE2732_HUMAN","P47824","Protein GENE2732",-0.2073,0.626251,0.18796,0.3162,0.7259,6,6,FALSE,FALSE,FALSE
"GENE0037","GENE0037_HUMAN","P82353","Protein GENE0037",-0.3138,1,0.906763,0,0.0425,3,6,TRUE,FALSE,FALSE
"GENE2728","GENE2728_HUMAN","P20590","Protein GENE2728",-0.3109,0.689384,0.517874,0,0.2858,5,5,FALSE,FALSE,FALSE
"GENE0574","GENE0574_HUMAN","P25041","Protein GENE0574",-0.7932,0.099658,0.095242,0.5292,1.0212,2,5,FALSE,FALSE,FALSE
"GENE1701","GENE1701_HUMAN","P09248","Protein GENE1701",3.4572,0.160027,0.035076,1.4019,1.455,4,2,FALSE,FALSE,TRUE
"GENE0643","GENE0643_HUMAN","P53267","Protein GENE0643",-0.7713,1,0.626267,0.1006,0.2032,2,5,FALSE,FALSE,FALSE
"GENE0495","GENE0495_HUMAN","P44412","Protein GENE0495",-0.246,1,0.810618,0,0.0912,4,3,FALSE,FALSE,FALSE
"GENE0707","GENE0707_HUMAN","P45997","Protein GENE0707",-0.4839,1,0.969672,0,0.0134,3,5,FALSE,FALSE,FALSE
"GENE0272","GENE0272_HUMAN","P11978","Protein GENE0272",0.0183,1,0.395374,0.3021,0.403,6,2,FALSE,FALSE,FALSE
"GENE0686","GENE0686_HUMAN","P77350","Protein GENE0686",-0.19,1,0.263922,0.0077,0.5785,3,6,FALSE,FALSE,FALSE
"GENE1545","GENE1545_HUMAN","P02857","Protein GENE1545",1.7355,0.169151,0.043023,1.0918,1.3663,3,2,FALSE,FALSE,TRUE
"GENE0787","GENE0787_HUMAN","P47874","Protein GENE0787",-0.2641,0.56826,0.115345,0.662,0.938,2,3,FALSE,FALSE,FALSE
"GENE2578","GENE2578_HUMAN","P63936","Protein GENE2578",0.0137,1,0.821369,0,0.0855,6,6,FALSE,FALSE,FALSE
"GENE1551","GENE1551_HUMAN","P44326","Protein GENE1551",0.3122,1,0.887101,0,0.052,6,3,FALSE,FALSE,FALSE
"GENE0968","GENE0968_HUMAN","P05154","Protein GENE0968",-0.7705,1,0.767215,0,0.1151,4,3,FALSE,FALSE,FALSE
"GENE1036","GENE1036_HUMAN","P87526","Protein GENE1036",-0.0521,0.876652,0.807759,0,0.0927,3,5,FALSE,FALSE,FALSE
"GENE2096","GENE2096_HUMAN","P36296","Protein GENE2096",-0.7459,1,0.742631,0,0.1292,5,5,FALSE,FALSE,FALSE
"GENE2642","GENE2642_HUMAN","P48620","Protein GENE2642",0.0943,0.423859,0.13862,0.8064,0.8582,6,3,TRUE,FALSE,FALSE
"GENE2362","GENE2362_HUMAN","P53722","Protein GENE2362",-0.021,1,0.916768,0,0.0377,2,3,FALSE,FALSE,FALSE
"GENE1194","GENE1194_HUMAN","P04639","Protein GENE1194",0.3083,0.611805,0.200483,0.5844,0.6979,6,3,FALSE,FALSE,FALSE
"GENE0821","GENE0821_HUMAN","P46295","Protein GENE0821",-1.0215,1,0.645947,0,0.1898,4,6,FALSE,FALSE,FALSE
"GENE1014","GENE1014_HUMAN","P48128","Protein GENE1014",-0.2177,0.660681,0.468233,0,0.3295,2,2,FALSE,FALSE,FALSE
"GENE2204","GENE2204_HUMAN","P08506","Protein GENE2204",-0.4433,1,0.671646,0,0.1729,6,4,FALSE,FALSE,FALSE
"GENE1353","GENE1353_HUMAN","P18180","Protein GENE1353",0.2878,0.882662,0.690777,0,0.1607,6,2,FALSE,FALSE,FALSE
"GENE2430","GENE2430_HUMAN","P10918","Protein GENE2430",0.2327,0.983633,0.707506,0,0.1503,3,5,FALSE,FALSE,FALSE
"GENE2147","GENE2147_HUMAN","P32318","Protein GENE2147",-0.0438,1,0.331476,0.2695,0.4795,6,4,FALSE,FALSE,FALSE
"GENE0428","GENE0428_HUMAN","P72085","Protein GENE0428",0.1754,1,0.964942,0,0.0155,2,6,FALSE,TRUE,FALSE
"GENE0227","GENE0227_HUMAN","P34041","Protein GENE0227",3.1721,0.125037,0.039132,1.1874,1.4075,4,4,TRUE,TRUE,TRUE
"GENE2554","GENE2554_HUMAN","P74868","Protein GENE2554",4.3215,0.121539,0.04768,0.737,1.3217,2,5,FALSE,FALSE,TRUE
"GENE0550","GENE0550_HUMAN","P99382","Protein GENE0550",0.5504,0.852981,0.411707,0,0.3854,2,6,FALSE,FALSE,FALSE
"GENE1879","GENE1879_HUMAN","P03574","Protein GENE1879",0.3185,1,0.465259,0,0.3323,4,2,FALSE,FALSE,FALSE
"GENE2263","GENE2263_HUMAN","P74396","Protein GENE2263",0.1176,1,0.707262,0,0.1504,6,2,FALSE,FALSE,FALSE
"GENE1034","GENE1034_HUMAN","P76356","Protein GENE1034",0.0277,1,0.624895,0,0.2042,6,5,FALSE,TRUE,FALSE
"GENE0170","GENE0170_HUMAN","P23248","Protein GENE0170",0.3582,0.720689,0.266181,0,0.5748,4,5,FALSE,FALSE,FALSE
"GENE2125","GENE2125_HUMAN","P36733","Protein GENE2125",-0.2049,1,0.840003,0,0.0757,5,6,FALSE,FALSE,FALSE
"GENE2648","GENE2648_HUMAN","P94836","Protein GENE2648",0.1152,1,0.432211,0.173,0.3643,5,5,FALSE,FALSE,FALSE
"GENE0887","GENE0887_HUMAN","P72747","Protein GENE0887",0.0919,1,0.376608,0,0.4241,5,3,FALSE,FALSE,FALSE
"GENE2122","GENE2122_HUMAN","P94635","Protein GENE2122",1.0406,0.028478,0.008796,1.7418,2.0557,6,4,FALSE,FALSE,TRUE
"GENE2353","GENE2353_HUMAN","P29074","Protein GENE2353",0.0081,1,0.662824,0.0203,0.1786,5,5,FALSE,FALSE,FALSE
"GENE2722","GENE2722_HUMAN","P97934","Protein GENE2722",0.0558,0.900978,0.70576,0,0.1513,6,5,FALSE,FALSE,FALSE
"GENE0516","GENE0516_HUMAN","P99928","Protein GENE0516",0.8165,0.291301,0.112275,0.2749,0.9497,2,5,FALSE,FALSE,FALSE
"GENE2588","GENE2588_HUMAN","P39818","Protein GENE2588",-0.5443,1,0.711571,0,0.1478,6,3,FALSE,FALSE,FALSE
"GENE1228","GENE1228_HUMAN","P96382","Protein GENE1228",0.0653,0.27495,0.125503,0.2399,0.9013,3,5,FALSE,FALSE,FALSE
"GENE2530","GENE2530_HUMAN","P49101","Protein GENE2530",0.0769,0.358683,0.083292,0.487,1.0794,4,6,FALSE,FALSE,FALSE
"GENE1377","GENE1377_HUMAN","P01934","Protein GENE1377",-0.0053,1,0.661988,0,0.1791,3,3,FALSE,FALSE,FALSE
"GENE1172","GENE1172_HUMAN","P68264","Protein GENE1172",0.0056,0.423186,0.188671,0.3805,0.7243,6,2,FALSE,FALSE,FALSE
"GENE0798","GENE0798_HUMAN","P90014","Protein GENE0798",-2.104,0.044687,0.037178,1.1475,1.4297,5,5,FALSE,FALSE,TRUE
"GENE1025","GENE1025_HUMAN","P74705","Protein GENE1025",3.5948,0.129242,0.026394,1.0556,1.5785,6,6,FALSE,FALSE,TRUE
"GENE0659","GENE0659_HUMAN","P48875","Protein GENE0659",2.614,0.06196,0.020923,1.0229,1.6794,5,3,FALSE,FALSE,TRUE
"GENE2319","GENE2319_HUMAN","P85997","Protein GENE2319",0.0912,0.460874,0.110997,0.3016,0.9547,5,6,FALSE,FALSE,FALSE
"GENE0245","GENE0245_HUMAN","P33128","Protein GENE0245",-0.5523,1,0.911104,0,0.0404,5,2,FALSE,FALSE,FALSE
"GENE0101","GENE0101_HUMAN","P09421","Protein GENE0101",0.4804,0.466582,0.238202,0.597,0.6231,3,2,FALSE,FALSE,FALSE
"PKN3","PKN3_HUMAN","P41133","Protein PKN3",4.1153,0.033856,0.02489,1.235,1.604,5,2,FALSE,FALSE,TRUE
"GENE0011","GENE0011_HUMAN","P93740","Protein GENE0011",0.5219,0.912956,0.399912,0,0.398,6,5,FALSE,FALSE,FALSE
"GENE1271","GENE1271_HUMAN","P76450","Protein GENE1271",0.0758,1,0.549313,0,0.2602,2,5,FALSE,FALSE,FALSE
"GENE2155","GENE2155_HUMAN","P20763","Protein GENE2155",0.3567,0.263276,0.077928,0.7176,1.1083,4,4,FALSE,FALSE,FALSE
"GENE1917","GENE1917_HUMAN","P04178","Protein GENE1917",2.7028,0.051508,0.012705,1.7542,1.896,4,3,FALSE,FALSE,TRUE
"GENE2575","GENE2575_HUMAN","P20751","Protein GENE2575",0.2267,0.477681,0.183607,0.7341,0.7361,4,6,FALSE,FALSE,FALSE
"GENE1118","GENE1118_HUMAN","P31543","Protein GENE1118",-0.2915,1,0.935417,0,0.029,2,3,FALSE,TRUE,FALSE
"GENE2105","GENE2105_HUMAN","P40709","Protein GENE2105",-0.2535,0.566626,0.187282,0.0575,0.7275,5,3,FALSE,FALSE,FALSE
"GENE0897","GENE0897_HUMAN","P86524","Protein GENE0897",1.2866,0.053705,0.018697,1.1844,1.7282,2,3,FALSE,FALSE,TRUE
"GENE2843","GENE2843_HUMAN","P93857","Protein GENE2843",0.4162,0.357213,0.187305,0.1753,0.7275,6,3,FALSE,FALSE,FALSE
"GENE2234","GENE2234_HUMAN","P16727","Protein GENE2234",-0.2488,1,0.80241,0,0.0956,4,4,FALSE,FALSE,FALSE
"GENE1604","GENE1604_HUMAN","P25297","Protein GENE1604",2.9009,0.215994,0.048036,1.0668,1.3184,3,4,FALSE,FALSE,TRUE
"GENE2576","GENE2576_HUMAN","P77477","Protein GENE2576",0.7394,0.053753,0.028156,0.8652,1.5504,2,4,FALSE,FALSE,TRUE
"GENE0720","GENE0720_HUMAN","P62128","Protein GENE0720",-0.4673,1,0.56347,0,0.2491,6,6,FALSE,FALSE,FALSE
"GENE0427","GENE0427_HUMAN","P73741","Protein GENE0427",-0.2228,1,0.414796,0,0.3822,6,3,FALSE,FALSE,FALSE
"GENE0489","GENE0489_HUMAN","P95163","Protein GENE0489",-0.2142,1,0.639947,0,0.1939,5,6,FALSE,FALSE,FALSE
"GENE0775","GENE0775_HUMAN","P67229","Protein GENE0775",0.3632,1,0.74865,0,0.1257,5,5,FALSE,FALSE,FALSE
"GENE1865","GENE1865_HUMAN","P10645","Protein GENE1865",-0.2924,1,0.487202,0,0.3123,5,3,FALSE,FALSE,FALSE
"GENE1009","GENE1009_HUMAN","P78113","Protein GENE1009",-0.3392,0.650299,0.317789,0,0.4979,2,4,FALSE,FALSE,FALSE
"GENE2761","GENE2761_HUMAN","P96805","Protein GENE2761",-4.1386,0.019982,0.004095,1.8557,2.3878,4,3,FALSE,FALSE,TRUE
"GENE1114","GENE1114_HUMAN","P33306","Protein GENE1114",0.4181,1,0.53243,0,0.2737,6,4,FALSE,TRUE,FALSE
"GENE2341","GENE2341_HUMAN","P12374","Protein GENE2341",3.1536,0.205201,0.046881,0.6539,1.329,4,2,FALSE,FALSE,TRUE
"GENE2242","GENE2242_HUMAN","P65050","Protein GENE2242",-3.6904,0.090349,0.035793,0.922,1.4462,4,5,FALSE,FALSE,TRUE
"GENE1312","GENE1312_HUMAN","P32312","Protein GENE1312",0.3064,1,0.372127,0,0.4293,6,3,FALSE,FALSE,FALSE
"GENE1152","GENE1152_HUMAN","P23304","Protein GENE1152",0.4252,1,0.800004,0,0.0969,5,2,FALSE,FALSE,FALSE
"GENE0696","GENE0696_HUMAN","P25764","Protein GENE0696",-0.2031,1,0.952647,0,0.0211,2,2,FALSE,FALSE,FALSE
"GENE1076","GENE1076_HUMAN","P31777","Protein GENE1076",0.3648,1,0.50462,0.1263,0.297,2,4,FALSE,FALSE,FALSE
"GENE0363","GENE0363_HUMAN","P42557","Protein GENE0363",-0.1937,1,0.331778,0,0.4792,3,4,FALSE,FALSE,FALSE
"GENE1837","GENE1837_HUMAN","P02544","Protein GENE1837",0.0709,0.57694,0.454255,0.0361,0.3427,3,2,TRUE,TRUE,FALSE
"GENE1265","GENE1265_HUMAN","P71764","Protein GENE1265",-0.4124,0.325538,0.073413,1.0704,1.1342,6,2,FALSE,FALSE,FALSE
"GENE1942","GENE1942_HUMAN","P35756","Protein GENE1942",-0.1595,1,0.535509,0,0.2712,5,5,TRUE,FALSE,FALSE
"GENE1006","GENE1006_HUMAN","P98515","Protein GENE1006",-0.239,0.376593,0.191428,0.0722,0.718,6,2,TRUE,FALSE,FALSE
"GENE2436","GENE2436_HUMAN","P37858","Protein GENE2436",3.3289,0.032069,0.008388,1.6003,2.0764,4,3,FALSE,FALSE,TRUE
"GENE1002","GENE1002_HUMAN","P61230","Protein GENE1002",-1.8957,0.085427,0.030657,1.2509,1.5135,4,6,FALSE,TRUE,TRUE
"GENE1284","GENE1284_HUMAN","P53494","Protein GENE1284",0.1359,1,0.794188,0.0172,0.1001,3,4,FALSE,FALSE,FALSE
"GENE1571","GENE1571_HUMAN","P37722","Protein GENE1571",-0.1379,1,0.290739,0.2912,0.5365,6,6,TRUE,FALSE,FALSE
"GENE0753","GENE0753_HUMAN","P90310","Protein GENE0753",-0.1363,0.841809,0.232115,0.0409,0.6343,2,3,FALSE,FALSE,FALSE
"GENE1615","GENE1615_HUMAN","P57830","Protein GENE1615",0.2107,1,0.744657,0,0.128,2,5,FALSE,FALSE,FALSE
"GENE1267","GENE1267_HUMAN","P15865","Protein GENE1267",-0.0884,1,0.943412,0,0.0253,5,6,FALSE,FALSE,FALSE
"GENE1473","GENE1473_HUMAN","P16379","Protein GENE1473",-0.2175,1,0.645763,0,0.1899,5,4,FALSE,FALSE,FALSE
"GENE0514","GENE0514_HUMAN","P43145","Protein GENE0514",2.9225,0.053182,0.020471,1.1017,1.6889,5,4,TRUE,FALSE,TRUE
"GENE2462","GENE2462_HUMAN","P53957","Protein GENE2462",-0.0596,1,0.73864,0,0.1316,3,6,FALSE,FALSE,FALSE
"GENE2833","GENE2833_HUMAN","P98774","Protein GENE2833",-0.3902,1,0.5879,0,0.2307,5,6,TRUE,FALSE,FALSE
"GENE2637","GENE2637_HUMAN","P19587","Protein GENE2637",3.5591,0.107596,0.043943,0.7694,1.3571,4,6,FALSE,FALSE,TRUE
"GENE0978","GENE0978_HUMAN","P08495","Protein GENE0978",0.224,0.473444,0.09968,0.5933,1.0014,4,2,FALSE,FALSE,FALSE
"GENE1829","GENE1829_HUMAN","P91162","Protein GENE1829",2.674,0.002803,0.001671,2.4835,2.777,4,2,FALSE,FALSE,TRUE
"GENE2896","GENE2896_HUMAN","P95922","Protein GENE2896",-0.018,0.44991,0.105496,0.4979,0.9768,2,2,FALSE,FALSE,FALSE
"GENE2311","GENE2311_HUMAN","P13721","Protein GENE2311",0.1269,0.744197,0.263925,0,0.5785,6,6,FALSE,FALSE,FALSE
"GENE1777","GENE1777_HUMAN","P09066","Protein GENE1777",-0.4466,0.290221,0.209545,0,0.6787,4,6,FALSE,TRUE,FALSE
"GENE0497","GENE0497_HUMAN","P56891","Protein GENE0497",0.3594,1,0.575728,0,0.2398,2,5,FALSE,FALSE,FALSE
"GENE0947","GENE0947_HUMAN","P63514","Protein GENE0947",-0.8733,0.820052,0.500946,0,0.3002,4,6,FALSE,FALSE,FALSE
"GENE0973","GENE0973_HUMAN","P63898","Protein GENE0973",0.2399,1,0.99163,0,0.0037,4,4,FALSE,FALSE,FALSE
"GENE1846","GENE1846_HUMAN","P00275","Protein GENE1846",0.0555,1,0.54012,0,0.2675,5,5,FALSE,FALSE,FALSE
"GENE1595","GENE1595_HUMAN","P30625","Protein GENE1595",0.2728,0.617427,0.431679,0,0.3648,6,4,FALSE,FALSE,FALSE
"GENE2283","GENE2283_HUMAN","P99499","Protein GENE2283",3.1942,0.171629,0.042134,0.9011,1.3754,3,2,FALSE,FALSE,TRUE
"GENE2653","GENE2653_HUMAN","P05853","Protein GENE2653",-0.0934,1,0.994472,0,0.0024,2,2,FALSE,FALSE,FALSE
"GENE1384","GENE1384_HUMAN","P75175","Protein GENE1384",0.3778,0.568575,0.250209,0.0132,0.6017,3,5,FALSE,FALSE,FALSE
"GENE2826","GENE2826_HUMAN","P01161","Protein GENE2826",0.0487,1,0.895675,0,0.0478,3,2,TRUE,FALSE,FALSE
"GENE2639","GENE2639_HUMAN","P39904","Protein GENE2639",0.7764,1,0.858788,0,0.0661,5,4,FALSE,FALSE,FALSE
"GENE0555","GENE0555_HUMAN","P78451","Protein GENE0555",0.3001,0.401654,0.100916,0.3548,0.996,5,4,FALSE,TRUE,FALSE
"GENE1307","GENE1307_HUMAN","P11529","Protein GENE1307",0.302,1,0.547129,0,0.2619,6,6,FALSE,FALSE,FALSE
"GENE1796","GENE1796_HUMAN","P19023","Protein GENE1796",0.0126,0.639211,0.257079,0.3628,0.5899,6,4,FALSE,FALSE,FALSE
"GENE0066","GENE0066_HUMAN","P30922","Protein GENE0066",0.521,0.47646,0.441117,0.0014,0.3554,2,4,FALSE,FALSE,FALSE
"GENE0226","GENE0226_HUMAN","P35209","Protein GENE0226",-3.9781,0.065773,0.020358,1.316,1.6913,4,4,TRUE,FALSE,TRUE
"GENE1298","GENE1298_HUMAN","P41730","Protein GENE1298",0.4835,1,0.977209,0,0.01,5,6,FALSE,TRUE,FALSE
"MED15","MED15_HUMAN","P21987","Protein MED15",2.4759,0.030413,0.010737,1.3428,1.9691,6,6,FALSE,FALSE,TRUE
"GENE1814","GENE1814_HUMAN","P79849","Protein GENE1814",-2.7581,0.086363,0.019261,1.0407,1.7153,3,6,FALSE,FALSE,TRUE
"GENE0612","GENE0612_HUMAN","P04126","Protein GENE0612",0.0981,0.412332,0.1229,0.2488,0.9104,5,2,TRUE,FALSE,FALSE
"GENE1039","GENE1039_HUMAN","P92172","Protein GENE1039",-0.5274,1,0.293983,0,0.5317,2,6,FALSE,FALSE,FALSE
"GENE1322","GENE1322_HUMAN","P10700","Protein GENE1322",0.6846,1,0.937678,0,0.0279,5,2,FALSE,FALSE,FALSE
"GENE2061","GENE2061_HUMAN","P81872","Protein GENE2061",-0.3673,1,0.275952,0.2152,0.5592,3,5,FALSE,FALSE,FALSE
"GENE0962","GENE0962_HUMAN","P46892","Protein GENE0962",0.0653,0.555116,0.466556,0.2519,0.3311,5,2,FALSE,FALSE,FALSE
"GENE2846","GENE2846_HUMAN","P01854","Protein GENE2846",0.2462,1,0.955306,0,0.0199,6,4,FALSE,FALSE,FALSE
"GENE2383","GENE2383_HUMAN","P85081","Protein GENE2383",0.1525,1,0.858572,0,0.0662,4,3,TRUE,FALSE,FALSE
"GENE2738","GENE2738_HUMAN","P41071","Protein GENE2738",-0.1117,0.709926,0.367095,0.144,0.4352,5,5,FALSE,FALSE,FALSE
"GENE1605","GENE1605_HUMAN","P23544","Protein GENE1605",0.5734,0.195923,0.040982,0.8169,1.3874,5,6,FALSE,FALSE,TRUE
"GENE1064","GENE1064_HUMAN","P72807","Protein GENE1064",-2.5659,0.020585,0.00591,2.206,2.2284,3,5,FALSE,FALSE,TRUE
"GENE0237","GENE0237_HUMAN","P95072","Protein GENE0237",3.0037,0.121114,0.047197,0.7807,1.3261,5,6,FALSE,FALSE,TRUE
"GENE2832","GENE2832_HUMAN","P74961","Protein GENE2832",-0.0403,1,0.532877,0.0521,0.2734,4,3,FALSE,FALSE,FALSE
"GENE1196","GENE1196_HUMAN","P27107","Protein GENE1196",0.5873,1,0.539229,0,0.2682,3,4,FALSE,FALSE,FALSE
"GENE0236","GENE0236_HUMAN","P47073","Protein GENE0236",-0.1564,1,0.913936,0,0.0391,6,2,FALSE,FALSE,FALSE
"GENE0290","GENE0290_HUMAN","P39023","Protein GENE0290",3.6172,0.126875,0.02707,0.8846,1.5675,3,2,FALSE,TRUE,TRUE
"ASCC1","ASCC1_HUMAN","P69750","Protein ASCC1",3.5163,0.140649,0.032827,0.785,1.4838,4,5,FALSE,FALSE,TRUE
"GENE2050","GENE2050_HUMAN","P44791","Protein GENE2050",0.0775,1,0.790519,0,0.1021,2,4,FALSE,FALSE,FALSE
"GENE0230","GENE0230_HUMAN","P52675","Protein GENE0230",0.5001,0.969286,0.600026,0,0.2218,6,3,FALSE,FALSE,FALSE
"GENE0117","GENE0117_HUMAN","P79723","Protein GENE0117",-0.2051,1,0.618195,0,0.2089,2,4,FALSE,FALSE,FALSE
"GENE2599","GENE2599_HUMAN","P54766","Protein GENE2599",0.0929,1,0.423149,0,0.3735,6,5,FALSE,FALSE,FALSE
"GENE2733","GENE2733_HUMAN","P54221","Protein GENE2733",1.0718,0.182787,0.037172,1.3944,1.4298,6,2,FALSE,FALSE,TRUE
"GENE2876","GENE2876_HUMAN","P59388","Protein GENE2876",-0.3001,0.809574,0.199791,0.3828,0.6994,4,6,TRUE,FALSE,FALSE
"GENE1012","GENE1012_HUMAN","P57173","Protein GENE1012",2.7812,0.078041,0.04313,0.8642,1.3652,6,6,FALSE,FALSE,TRUE
"GENE1672","GENE1672_HUMAN","P09656","Protein GENE1672",2.2665,0.119574,0.02668,1.1097,1.5738,4,5,FALSE,FALSE,TRUE
"GENE0470","GENE0470_HUMAN","P96025","Protein GENE0470",-0.2801,1,0.550632,0.2305,0.2591,3,2,FALSE,FALSE,FALSE
"GENE2794","GENE2794_HUMAN","P01659","Protein GENE2794",-0.288,0.735266,0.229685,0.32,0.6389,5,5,FALSE,FALSE,FALSE
"GENE2313","GENE2313_HUMAN","P07260","Protein GENE2313",-0.6961,1,0.803039,0,0.0953,6,3,FALSE,TRUE,FALSE
"GENE0417","GENE0417_HUMAN","P70002","Protein GENE0417",-0.8755,0.499213,0.101813,0.2966,0.9922,5,5,FALSE,FALSE,FALSE
"GENE1117","GENE1117_HUMAN","P74226","Protein GENE1117",0.321,1,0.621225,0,0.2068,4,2,FALSE,FALSE,FALSE
"GENE2378","GENE2378_HUMAN","P28638","Protein GENE2378",-0.1946,1,0.783604,0,0.1059,3,4,FALSE,FALSE,FALSE
"GENE1806","GENE1806_HUMAN","P94435","Protein GENE1806",-0.0597,0.528799,0.275319,0,0.5602,6,6,FALSE,FALSE,FALSE
"GENE0441","GENE0441_HUMAN","P21934","Protein GENE0441",0.5432,1,0.690317,0,0.161,5,4,FALSE,FALSE,FALSE
"GENE1457","GENE1457_HUMAN","P79004","Protein GENE1457",-0.424,1,0.976197,0,0.0105,2,3,FALSE,FALSE,FALSE
"GENE2395","GENE2395_HUMAN","P58424","Protein GENE2395",-0.363,1,0.793995,0,0.1002,3,2,FALSE,FALSE,FALSE
"GENE2571","GENE2571_HUMAN","P27708","Protein GENE2571",0.0454,1,0.731995,0,0.1355,3,3,TRUE,FALSE,FALSE
"GENE0194","GENE0194_HUMAN","P88764","Protein GENE0194",-0.5176,1,0.423663,0,0.373,4,6,FALSE,FALSE,FALSE
"GENE0160","GENE0160_HUMAN","P37055","Protein GENE0160",0.5151,0.896092,0.331004,0.0055,0.4802,4,2,TRUE,TRUE,FALSE
"GENE2627","GENE2627_HUMAN","P66282","Protein GENE2627",0.0466,0.567556,0.273942,0,0.5623,4,2,FALSE,FALSE,FALSE
"GENE2224","GENE2224_HUMAN","P26562","Protein GENE2224",-1.0963,0.002042,0.00107,2.6721,2.9705,4,5,FALSE,FALSE,TRUE
"GENE1439","GENE1439_HUMAN","P24093","Protein GENE1439",0.4767,1,0.390726,0.1729,0.4081,5,5,TRUE,FALSE,FALSE
"GENE2138","GENE2138_HUMAN","P38446","Protein GENE2138",-0.0657,1,0.571597,0,0.2429,3,3,FALSE,FALSE,FALSE
"GPKOW","GPKOW_HUMAN","P05502","Protein GPKOW",-0.5297,0.813769,0.213571,0,0.6705,4,5,FALSE,FALSE,FALSE
