"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0913","GENE0913_HUMAN","P91963","Protein GENE0913",0.5794,0.052316,0.044771,0.7205,1.349,3,4,FALSE,TRUE,TRUE
"GENE2283","GENE2283_HUMAN","P63059","Protein GENE2283",-0.2067,1,0.856377,0,0.0673,2,5,FALSE,FALSE,FALSE
"GENE2695","GENE2695_HUMAN","P17879","Protein GENE2695",-0.4463,1,0.405447,0,0.3921,5,4,FALSE,FALSE,FALSE
"GENE1839","GENE1839_HUMAN","P61874","Protein GENE1839",-0.795,1,0.502355,0.0563,0.299,4,6,FALSE,TRUE,FALSE
"GENE0318","GENE0318_HUMAN","P78939","Protein GENE0318",1.1573,0.022107,0.007427,1.5283,2.1292,2,3,FALSE,FALSE,TRUE
"GENE0447","GENE0447_HUMAN","P54491","Protein GENE0447",0.894,0.67686,0.164914,0.3215,0.7827,2,4,TRUE,FALSE,FALSE
"GENE0636","GENE0636_HUMAN","P51833","Protein GENE0636",-0.7227,1,0.513162,0.0691,0.2897,6,3,FALSE,FALSE,FALSE
"GENE2398","GENE2398_HUMAN","P72671","Protein GENE2398",-0.4813,1,0.614378,0,0.2116,2,2,FALSE,FALSE,FALSE
"GENE0861","GENE0861_HUMAN","P99453","Protein GENE0861",1.2123,0.166957,0.041161,0.9353,1.3855,3,2,FALSE,FALSE,TRUE
"GENE1666","GENE1666_HUMAN","P74265","Protein GENE1666",0.346,1,0.757928,0,0.1204,5,2,TRUE,TRUE,FALSE
"GENE2132","GENE2132_HUMAN","P84623","Protein GENE2132",-0.2267,1,0.966105,0,0.015,2,5,FALSE,FALSE,FALSE
"GENE0200","GENE0200_HUMAN","P39393","Protein GENE0200",-0.1251,1,0.907458,0,0.0422,6,6,FALSE,FALSE,FALSE
"GENE2740","GENE2740_HUMAN","P62685","Protein GENE2740",-0.0018,0.772115,0.691631,0,0.1601,5,6,FALSE,TRUE,FALSE
"GENE2437","GENE2437_HUMAN","P82819","Protein GENE2437",0.4381,0.905731,0.343235,0.429,0.4644,3,5,FALSE,FALSE,FALSE
"GENE2470","GENE2470_HUMAN","P36185","Protein GENE2470",0.4059,1,0.552397,0.1543,0.2577,3,5,FALSE,TRUE,FALSE
"GENE0840","GENE0840_HUMAN","P68810","Protein GENE0840",-0.0738,1,0.6663,0.0849,0.1763,3,6,FALSE,FALSE,FALSE
"GENE2383","GENE2383_HUMAN","P11751","Protein GENE2383",0.2426,0.521729,0.335536,0,0.4743,3,5,TRUE,FALSE,FALSE
"GENE2186","GENE2186_HUMAN","P75424","Protein GENE2186",-0.3083,1,0.884508,0,0.0533,6,6,FALSE,FALSE,FALSE
"GENE0203","GENE0203_HUMAN","P78090","Protein GENE0203",0.0868,1,0.988777,0,0.0049,2,5,FALSE,FALSE,FALSE
"GENE1817","GENE1817_HUMAN","P28751","Protein GENE1817",-0.6523,0.51488,0.189308,0.5518,0.7228,6,5,FALSE,FALSE,FALSE
"GENE0285","GENE0285_HUMAN","P36490","Protein GENE0285",-0.0065,1,0.748338,0,0.1259,6,4,FALSE,FALSE,FALSE
"GENE1672","GENE1672_HUMAN","P74461","Protein GENE1672",-0.412,1,0.326852,0.4762,0.4856,5,6,FALSE,FALSE,FALSE
"GENE1408","GENE1408_HUMAN","P60701","Protein GENE1408",0.3221,1,0.909922,0,0.041,4,4,FALSE,FALSE,FALSE
"GENE2098","GENE2098_HUMAN","P35096","Protein GENE2098",-0.0186,1,0.46561,0.3008,0.332,4,2,FALSE,FALSE,FALSE
"GENE2481","GENE2481_HUMAN","P66935","Protein GENE2481",-0.083,0.196658,0.117802,0.3946,0.9288,6,2,FALSE,FALSE,FALSE
"GENE2597","GENE2597_HUMAN","P67718","Protein GENE2597",-0.0121,1,0.91728,0,0.0375,2,4,FALSE,FALSE,FALSE
"GENE1717","GENE1717_HUMAN","P66875","Protein GENE1717",0.4812,0.831871,0.74208,0,0.1295,3,5,FALSE,FALSE,FALSE
"GENE2690","GENE2690_HUMAN","P83220","Protein GENE2690",-0.5419,1,0.50226,0,0.2991,3,2,FALSE,FALSE,FALSE
"GENE2212","GENE2212_HUMAN","P78365","Protein GENE2212",-0.1531,0.718215,0.144463,0.5883,0.8402,5,4,FALSE,FALSE,FALSE
"GENE1289","GENE1289_HUMAN","P04294","Protein GENE1289",0.1175,1,0.812499,0,0.0902,4,4,FALSE,FALSE,FALSE
"GENE2097","GENE2097_HUMAN","P68603","Protein GENE2097",-0.781,1,0.552554,0,0.2576,2,3,FALSE,TRUE,FALSE
"GENE0127","GENE0127_HUMAN","P75283","Protein GENE0127",-0.0427,0.993012,0.246793,0.2706,0.6077,5,2,FALSE,TRUE,FALSE
"GENE0783","GENE0783_HUMAN","P94209","Protein GENE0783",0.2461,1,0.486583,0,0.3128,3,2,FALSE,FALSE,FALSE
"GENE1887","GENE1887_HUMAN","P75118","Protein GENE1887",0.6209,0.000641,0.000203,3.4221,3.6923,4,2,FALSE,FALSE,TRUE
"GENE1416","GENE1416_HUMAN","P05634","Protein GENE1416",0.0055,1,0.81626,0,0.0882,5,5,FALSE,FALSE,FALSE
"GENE0870","GENE0870_HUMAN","P50145","Protein GENE0870",0.288,1,0.884618,0,0.0532,5,3,FALSE,FALSE,FALSE
"GENE0265","GENE0265_HUMAN","P52707","Protein GENE0265",-0.6612,0.862995,0.207117,0.2761,0.6838,6,2,FALSE,FALSE,FALSE
"GENE0776","GENE0776_HUMAN","P43239","Protein GENE0776",-0.2177,1,0.744288,0,0.1283,2,3,FALSE,FALSE,FALSE
"GENE0846","GENE0846_HUMAN","P97631","Protein GENE0846",0.55,1,0.952174,0,0.0213,2,4,FALSE,TRUE,FALSE
"GENE1744","GENE1744_HUMAN","P64740","Protein GENE1744",-0.2782,1,0.545707,0,0.263,5,6,FALSE,FALSE,FALSE
"GENE0549","GENE0549_HUMAN","P97482","Protein GENE0549",-0.1735,1,0.672019,0,0.1726,3,4,FALSE,FALSE,FALSE
"GENE2113","GENE2113_HUMAN","P57917","Protein GENE2113",-0.2304,0.433426,0.209598,0.0419,0.6786,4,2,FALSE,FALSE,FALSE
"GENE1757","GENE1757_HUMAN","P62101","Protein GENE1757",-0.0689,0.608127,0.145967,0.3497,0.8357,5,2,FALSE,FALSE,FALSE
"GENE1580","GENE1580_HUMAN","P27862","Protein GENE1580",0.073,1,0.438043,0,0.3585,5,4,FALSE,TRUE,FALSE
"GENE2587","GENE2587_HUMAN","P83158","Protein GENE2587",-2.6044,0.01907,0.005082,1.697,2.2939,3,3,FALSE,FALSE,TRUE
"GENE0922","GENE0922_HUMAN","P61909","Protein GENE0922",-0.0794,0.16286,0.061789,0.5425,1.2091,3,2,FALSE,FALSE,FALSE
"GENE1050","GENE1050_HUMAN","P47146","Protein GENE1050",0.4124,1,0.849523,0,0.0708,2,5,FALSE,FALSE,FALSE
"GENE1105","GENE1105_HUMAN","P10643","Protein GENE1105",-0.0821,1,0.621934,0,0.2063,5,5,FALSE,FALSE,FALSE
"GENE2508","GENE2508_HUMAN","P53728","Protein GENE2508",-0.2429,1,0.80752,0,0.0928,6,6,FALSE,FALSE,FALSE
"GENE1894","GENE1894_HUMAN","P00858","Protein GENE1894",0.2035,1,0.757466,0,0.1206,6,5,FALSE,FALSE,FALSE
"GENE0877","GENE0877_HUMAN","P99891","Protein GENE0877",0.3812,1,0.973186,0,0.0118,4,3,FALSE,FALSE,FALSE
"GENE2138","GENE2138_HUMAN","P27967","Protein GENE2138",-0.306,1,0.552568,0,0.2576,5,5,FALSE,FALSE,FALSE
"GENE0217","GENE0217_HUMAN","P34775","Protein GENE0217",-0.2452,1,0.328783,0.2046,0.4831,3,3,FALSE,FALSE,FALSE
"GENE0621","GENE0621_HUMAN","P20104","Protein GENE0621",0.5833,1,0.687219,0,0.1629,6,5,FALSE,FALSE,FALSE
"GENE0588","GENE0588_HUMAN","P15144","Protein GENE0588",-0.3532,1,0.768795,0,0.1142,5,2,FALSE,FALSE,FALSE
"GENE0211","GENE0211_HUMAN","P39482","Protein GENE0211",0.1029,1,0.544623,0.1344,0.2639,2,3,TRUE,FALSE,FALSE
"GENE2636","GENE2636_HUMAN","P33132","Protein GENE2636",-0.2457,1,0.900502,0,0.0455,4,3,FALSE,FALSE,FALSE
"GENE1686","GENE1686_HUMAN","P43179","Protein GENE1686",-3.6947,0.139519,0.04058,1.1361,1.3917,2,2,FALSE,FALSE,TRUE
"GENE0516","GENE0516_HUMAN","P63315","Protein GENE0516",1.1436,1,0.719958,0,0.1427,2,2,FALSE,TRUE,FALSE
"GENE2183","GENE2183_HUMAN","P06321","Protein GENE2183",-0.4599,0.475495,0.193438,0.3348,0.7135,6,4,FALSE,FALSE,FALSE
"GENE0184","GENE0184_HUMAN","P13601","Protein GENE0184",-0.7464,1,0.635338,0,0.197,6,3,FALSE,FALSE,FALSE
"GENE1708","GENE1708_HUMAN","P40437","Protein GENE1708",3.947,0.033068,0.027676,1.1867,1.5579,4,2,FALSE,FALSE,TRUE
"GENE2586","GENE2586_HUMAN","P83497","Protein GENE2586",0.5062,1,0.97801,0,0.0097,4,6,FALSE,FALSE,FALSE
"GENE1654","GENE1654_HUMAN","P87550","Protein GENE1654",0.3601,1,0.652541,0,0.1854,4,3,FALSE,TRUE,FALSE
"GENE2520","GENE2520_HUMAN","P68420","Protein GENE2520",0.2412,0.554841,0.275495,0.2356,0.5599,4,5,FALSE,TRUE,FALSE
"GENE0244","GENE0244_HUMAN","P09167","Protein GENE0244",-0.1745,0.438371,0.38668,0.2312,0.4126,5,2,TRUE,TRUE,FALSE
"GENE1376","GENE1376_HUMAN","P98792","Protein GENE1376",0.9753,0.057001,0.02468,1.0416,1.6076,3,3,FALSE,FALSE,TRUE
"GENE0064","GENE0064_HUMAN","P69019","Protein GENE0064",0.3674,1,0.453703,0.0751,0.3432,6,2,FALSE,FALSE,FALSE
"GENE2077","GENE2077_HUMAN","P36971","Protein GENE2077",0.2304,0.248182,0.165851,0.5095,0.7803,5,5,TRUE,FALSE,FALSE
"GENE1008","GENE1008_HUMAN","P39160","Protein GENE1008",-0.2778,0.098411,0.070139,1.0315,1.154,2,6,FALSE,FALSE,FALSE
"GENE1012","GENE1012_HUMAN","P47089","Protein GENE1012",1.1826,0.117866,0.037112,1.0586,1.4305,3,6,FALSE,FALSE,TRUE
"GENE2853","GENE2853_HUMAN","P01580","Protein GENE2853",-0.2409,1,0.698561,0,0.1558,2,3,FALSE,FALSE,FALSE
"GENE0569","GENE0569_HUMAN","P67709","Protein GENE0569",0.4373,1,0.95003,0,0.0223,2,3,FALSE,FALSE,FALSE
"GENE2765","GENE2765_HUMAN","P54432","Protein GENE2765",-1.9556,0.029205,0.01245,1.5618,1.9048,3,3,FALSE,FALSE,TRUE
"GENE1684","GENE1684_HUMAN","P81932","Protein GENE1684",0.7236,0.666073,0.341868,0,0.4661,3,2,FALSE,FALSE,FALSE
"GENE1391","GENE1391_HUMAN","P75838","Protein GENE1391",0.4528,0.182839,0.155374,0.5965,0.8086,2,3,FALSE,FALSE,FALSE
"GENE2675","GENE2675_HUMAN","P73942","Protein GENE2675",-0.2024,1,0.36033,0.1822,0.4433,3,3,TRUE,FALSE,FALSE
"NEK6","NEK6_HUMAN","P83791","Protein NEK6",0.4322,1,0.271742,0.3719,0.5658,6,2,FALSE,FALSE,FALSE
"GENE0878","GENE0878_HUMAN","P64851","Protein GENE0878",0.1115,1,0.922159,0,0.0352,6,3,FALSE,FALSE,FALSE
"GENE0193","GENE0193_HUMAN","P71330","Protein GENE0193",-0.4031,0.266682,0.112033,0.8875,0.9507,5,5,FALSE,FALSE,FALSE
"GENE2266","GENE2266_HUMAN","P45716","Protein GENE2266",-0.5286,0.979969,0.274691,0.1209,0.5612,3,6,FALSE,FALSE,FALSE
"GENE1701","GENE1701_HUMAN","P67950","Protein GENE1701",0.0038,1,0.287005,0.385,0.5421,6,3,FALSE,FALSE,FALSE
"GENE1692","GENE1692_HUMAN","P57064","Protein GENE1692",0.0272,1,0.584878,0,0.2329,3,3,FALSE,FALSE,FALSE
"GENE0909","GENE0909_HUMAN","P66036","Protein GENE0909",0.3473,1,0.40491,0.0173,0.3926,6,2,FALSE,FALSE,FALSE
"GENE1599","GENE1599_HUMAN","P44028","Protein GENE1599",-0.0755,1,0.957038,0,0.0191,5,5,FALSE,FALSE,FALSE
"GENE1856","GENE1856_HUMAN","P70970","Protein GENE1856",0.1958,0.292057,0.264252,0.1806,0.578,3,6,FALSE,FALSE,FALSE
"GENE2617","GENE2617_HUMAN","P82761","Protein GENE2617",3.6769,0.104032,0.022249,0.9833,1.6527,3,5,FALSE,FALSE,TRUE
"GENE1511","GENE1511_HUMAN","P68901","Protein GENE1511",0.6954,1,0.842606,0,0.0744,3,3,FALSE,FALSE,FALSE
"GENE1998","GENE1998_HUMAN","P53483","Protein GENE1998",0.118,1,0.670738,0,0.1734,4,3,FALSE,FALSE,FALSE
"GENE0839","GENE0839_HUMAN","P88714","Protein GENE0839",-0.0888,0.290856,0.15297,0.7832,0.8154,5,2,FALSE,FALSE,FALSE
"GENE0973","GENE0973_HUMAN","P10289","Protein GENE0973",0.6605,0.933033,0.832517,0,0.0796,5,3,FALSE,FALSE,FALSE
"GENE2344","GENE2344_HUMAN","P51750","Protein GENE2344",-0.05,0.790915,0.730826,0,0.1362,2,4,FALSE,FALSE,FALSE
"GENE1562","GENE1562_HUMAN","P06660","Protein GENE1562",-0.992,1,0.665638,0,0.1768,2,6,FALSE,FALSE,FALSE
"GENE1966","GENE1966_HUMAN","P47506","Protein GENE1966",2.2775,0.061112,0.02693,0.8753,1.5698,5,4,FALSE,FALSE,TRUE
"GENE0097","GENE0097_HUMAN","P15529","Protein GENE0097",-0.3914,1,0.763348,0,0.1173,3,4,FALSE,FALSE,FALSE
"GENE2180","GENE2180_HUMAN","P17856","Protein GENE2180",-0.5057,1,0.522402,0.025,0.282,3,6,FALSE,FALSE,FALSE
"GENE2858","GENE2858_HUMAN","P33376","Protein GENE2858",0.579,0.996642,0.730317,0,0.1365,6,5,FALSE,FALSE,FALSE
"GENE1671","GENE1671_HUMAN","P13728","Protein GENE1671",0.7397,0.869655,0.198703,0.1505,0.7018,2,6,FALSE,FALSE,FALSE
"GENE1153","GENE1153_HUMAN","P04418","Protein GENE1153",-0.0578,0.128636,0.094861,0.4211,1.0229,5,6,FALSE,FALSE,FALSE
"GENE2188","GENE2188_HUMAN","P32155","Protein GENE2188",-0.7764,1,0.726992,0,0.1385,6,4,FALSE,FALSE,FALSE
"GENE0583","GENE0583_HUMAN","P10919","Protein GENE0583",0.5541,0.826407,0.581708,0,0.2353,6,6,TRUE,FALSE,FALSE
"GENE0034","GENE0034_HUMAN","P23010","Protein GENE0034",1.5472,0.052973,0.011301,1.4988,1.9469,5,6,FALSE,FALSE,TRUE
"GENE2449","GENE2449_HUMAN","P60397","Protein GENE2449",0.3626,0.232429,0.099508,0.637,1.0021,4,4,FALSE,TRUE,FALSE
"GENE1658","GENE1658_HUMAN","P33370","Protein GENE1658",-1.7653,0.100861,0.035618,1.0144,1.4483,2,6,FALSE,FALSE,TRUE
"GENE2471","GENE2471_HUMAN","P44813","Protein GENE2471",2.9092,0.078183,0.022407,1.0296,1.6496,4,5,FALSE,FALSE,TRUE
"GENE0178","GENE0178_HUMAN","P33696","Protein GENE0178",0.3242,1,0.800382,0.0906,0.0967,2,4,FALSE,FALSE,FALSE
"GENE2143","GENE2143_HUMAN","P87796","Protein GENE2143",-3.3444,0.072068,0.024625,1.2613,1.6086,6,5,FALSE,FALSE,TRUE
"GENE0795","GENE0795_HUMAN","P79106","Protein GENE0795",-0.2334,1,0.897067,0,0.0472,2,3,FALSE,FALSE,FALSE
"GENE1996","GENE1996_HUMAN","P59142","Protein GENE1996",-0.2279,0.609756,0.58885,0,0.23,2,3,FALSE,FALSE,FALSE
"GENE1522","GENE1522_HUMAN","P34485","Protein GENE1522",-0.358,1,0.591376,0,0.2281,6,3,FALSE,FALSE,FALSE
"GENE0419","GENE0419_HUMAN","P78499","Protein GENE0419",-0.0137,1,0.397686,0,0.4005,3,5,FALSE,FALSE,FALSE
"GENE0517","GENE0517_HUMAN","P13670","Protein GENE0517",0.2147,0.253591,0.122134,0.4488,0.9132,3,3,FALSE,FALSE,FALSE
"GENE0700","GENE0700_HUMAN","P40236","Protein GENE0700",-0.0174,1,0.753079,0,0.1232,2,2,TRUE,FALSE,FALSE
"GENE1870","GENE1870_HUMAN","P60092","Protein GENE1870",-0.5797,1,0.553539,0.1113,0.2569,2,4,FALSE,TRUE,FALSE
"GENE0780","GENE0780_HUMAN","P67981","Protein GENE0780",0.2183,1,0.915876,0,0.0382,6,4,FALSE,TRUE,FALSE
"GENE0848","GENE0848_HUMAN","P85017","Protein GENE0848",0.2831,1,0.871485,0,0.0597,6,5,FALSE,FALSE,FALSE
"GENE2688","GENE2688_HUMAN","P88332","Protein GENE2688",-0.7412,1,0.318753,0.0161,0.4965,5,3,FALSE,FALSE,FALSE
"GENE2888","GENE2888_HUMAN","P53457","Protein GENE2888",0.6503,1,0.248869,0.0401,0.604,2,3,FALSE,FALSE,FALSE
"GENE2519","GENE2519_HUMAN","P74106","Protein GENE2519",-2.9164,0.042979,0.028187,1.0884,1.5499,5,3,FALSE,FALSE,TRUE
"GENE0220","GENE0220_HUMAN","P21209","Protein GENE0220",0.9274,0.989915,0.654343,0,0.1842,2,2,FALSE,FALSE,FALSE
"GPATCH2","GPATCH2_HUMAN","P63974","Protein GPATCH2",0.3423,1,0.499573,0,0.3014,5,6,FALSE,FALSE,FALSE
"GENE2634","GENE2634_HUMAN","P33151","Protein GENE2634",-0.0842,0.81691,0.586245,0.1217,0.2319,2,2,FALSE,FALSE,FALSE
"GENE1693","GENE1693_HUMAN","P25047","Protein GENE1693",-0.0236,1,0.95168,0,0.0215,3,6,FALSE,FALSE,FALSE
"GENE1567","GENE1567_HUMAN","P13219","Protein GENE1567",-0.2141,1,0.757857,0,0.1204,6,3,FALSE,FALSE,FALSE
"GENE0250","GENE0250_HUMAN","P03892","Protein GENE0250",0.8161,0.321305,0.089839,0.4411,1.0465,5,2,TRUE,FALSE,FALSE
"GENE2638","GENE2638_HUMAN","P05417","Protein GENE2638",-0.3756,0.473512,0.234228,0.1675,0.6304,5,6,FALSE,FALSE,FALSE
"GENE0357","GENE0357_HUMAN","P23659","Protein GENE0357",-0.532,1,0.948407,0,0.023,5,3,FALSE,FALSE,FALSE
"GENE1049","GENE1049_HUMAN","P17407","Protein GENE1049",-0.6145,0.420701,0.415782,0,0.3811,5,6,FALSE,FALSE,FALSE
"GENE1568","GENE1568_HUMAN","P73698","Protein GENE1568",0.1696,1,0.551299,0,0.2586,5,6,FALSE,FALSE,FALSE
"GENE1613","GENE1613_HUMAN","P10208","Protein GENE1613",1.5952,0.100145,0.047175,0.6292,1.3263,3,3,FALSE,FALSE,TRUE
"GENE2231","GENE2231_HUMAN","P25439","Protein GENE2231",0.2265,1,0.988936,0,0.0048,5,5,FALSE,FALSE,FALSE
"GENE1753","GENE1753_HUMAN","P83408","Protein GENE1753",-0.4105,1,0.623841,0.1642,0.2049,3,3,TRUE,FALSE,FALSE
"GENE0246","GENE0246_HUMAN","P02516","Protein GENE0246",-0.3642,1,0.487361,0,0.3121,4,3,FALSE,TRUE,FALSE
"GENE1716","GENE1716_HUMAN","P65783","Protein GENE1716",-0.2135,0.494517,0.113467,0.3439,0.9451,6,3,TRUE,FALSE,FALSE
"GENE1983","GENE1983_HUMAN","P76979","Protein GENE1983",-0.173,1,0.612013,0,0.2132,6,5,FALSE,FALSE,FALSE
"GENE1089","GENE1089_HUMAN","P91123","Protein GENE1089",0.7764,0.032123,0.018187,1.6131,1.7402,2,5,FALSE,FALSE,TRUE
"GENE0744","GENE0744_HUMAN","P27814","Protein GENE0744",0.2745,1,0.450522,0,0.3463,2,2,FALSE,FALSE,FALSE
"GENE0766","GENE0766_HUMAN","P73169","Protein GENE0766",-1.6214,0.028443,0.020442,1.667,1.6895,5,5,FALSE,FALSE,TRUE
"GENE0072","GENE0072_HUMAN","P54024","Protein GENE0072",-0.225,1,0.443848,0,0.3528,4,5,FALSE,FALSE,FALSE
"GENE2863","GENE2863_HUMAN","P39673","Protein GENE2863",-0.115,1,0.82463,0,0.0837,4,6,FALSE,FALSE,FALSE
"GENE2674","GENE2674_HUMAN","P17713","Protein GENE2674",0.0042,1,0.586066,0,0.2321,6,3,FALSE,FALSE,FALSE
"GENE2778","GENE2778_HUMAN","P43166","Protein GENE2778",1.7918,0.001375,0.000443,2.75,3.3532,3,4,FALSE,FALSE,TRUE
"GENE2339","GENE2339_HUMAN","P16223","Protein GENE2339",-3.0728,0.027087,0.00628,1.7448,2.202,3,6,TRUE,FALSE,TRUE
"GENE1785","GENE1785_HUMAN","P07217","Protein GENE1785",-0.8773,1,0.540362,0.1325,0.2673,6,5,FALSE,FALSE,FALSE
"GENE2551","GENE2551_HUMAN","P23774","Protein GENE2551",-0.103,0.887256,0.30958,0,0.5092,2,5,FALSE,FALSE,FALSE
"GENE1150","GENE1150_HUMAN","P92312","Protein GENE1150",3.8429,0.029763,0.013218,1.1906,1.8788,6,2,FALSE,FALSE,TRUE
"GENE1969","GENE1969_HUMAN","P84935","Protein GENE1969",0.1096,1,0.328468,0.2203,0.4835,5,6,TRUE,FALSE,FALSE
"GENE0108","GENE0108_HUMAN","P84356","Protein GENE0108",0.4439,1,0.675373,0.0309,0.1705,3,6,FALSE,FALSE,FALSE
"GENE1814","GENE1814_HUMAN","P31410","Protein GENE1814",3.2262,0.054106,0.013166,1.788,1.8806,6,6,FALSE,FALSE,TRUE
"GENE2185","GENE2185_HUMAN","P29077","Protein GENE2185",-2.9145,0.05118,0.02212,1.478,1.6552,5,6,FALSE,FALSE,TRUE
"GENE1705","GENE1705_HUMAN","P68735","Protein GENE1705",-0.0445,0.365266,0.21785,0.4132,0.6618,5,2,FALSE,FALSE,FALSE
"GENE1292","GENE1292_HUMAN","P48883","Protein GENE1292",0.0803,1,0.644307,0,0.1909,2,2,FALSE,FALSE,FALSE
"GENE1818","GENE1818_HUMAN","P78934","Protein GENE1818",0.8839,0.906382,0.437936,0.0716,0.3586,5,4,FALSE,FALSE,FALSE
"GENE1110","GENE1110_HUMAN","P46630","Protein GENE1110",-0.938,0.344519,0.072403,0.4885,1.1402,2,4,FALSE,FALSE,FALSE
"GENE1866","GENE1866_HUMAN","P74782","Protein GENE1866",1.7392,0.123534,0.025166,1.1411,1.5992,4,5,TRUE,FALSE,TRUE
"GENE1032","GENE1032_HUMAN","P98927","Protein GENE1032",-0.0293,1,0.345727,0,0.4613,4,3,FALSE,FALSE,FALSE
"GENE2525","GENE2525_HUMAN","P58929","Protein GENE2525",-0.1825,1,0.778267,0,0.1089,2,3,FALSE,FALSE,FALSE
"GENE2125","GENE2125_HUMAN","P94809","Protein GENE2125",-0.1185,1,0.396684,0,0.4016,4,6,FALSE,FALSE,FALSE
"GENE1034","GENE1034_HUMAN","P82639","Protein GENE1034",-0.1158,1,0.707889,0.0502,0.15,3,5,FALSE,TRUE,FALSE
"GENE0310","GENE0310_HUMAN","P12679","Protein GENE0310",0.9559,1,0.429461,0,0.3671,2,4,TRUE,FALSE,FALSE
"GENE2255","GENE2255_HUMAN","P16205","Protein GENE2255",0.1244,1,0.268608,0.2066,0.5709,4,3,FALSE,FALSE,FALSE
"GENE1760","GENE1760_HUMAN","P62727","Protein GENE1760",0.0135,0.694154,0.543505,0.0328,0.2648,3,2,FALSE,FALSE,FALSE
"GENE1421","GENE1421_HUMAN","P48759","Protein GENE1421",-3.8951,0.118718,0.029009,0.9728,1.5375,5,6,TRUE,FALSE,TRUE
"GENE1639","GENE1639_HUMAN","P34643","Protein GENE1639",-0.1172,0.437727,0.13527,0.2308,0.8688,6,3,FALSE,FALSE,FALSE
"GENE2791","GENE2791_HUMAN","P55298","Protein GENE2791",2.7106,0.145943,0.041601,0.9335,1.3809,4,5,FALSE,FALSE,TRUE
"GENE1883","GENE1883_HUMAN","P87056","Protein GENE1883",0.2599,1,0.976234,0,0.0104,2,3,FALSE,FALSE,FALSE
"GENE0454","GENE0454_HUMAN","P84767","Protein GENE0454",2.1315,0.016509,0.01457,1.3274,1.8365,4,4,FALSE,FALSE,TRUE
"GENE0194","GENE0194_HUMAN","P74454","Protein GENE0194",0.4334,1,0.990399,0,0.0042,3,5,FALSE,FALSE,FALSE
"GENE0515","GENE0515_HUMAN","P90221","Protein GENE0515",0.7504,1,0.67837,0,0.1685,5,2,FALSE,FALSE,FALSE
"GENE2738","GENE2738_HUMAN","P19702","Protein GENE2738",0.141,1,0.321791,0.1502,0.4924,5,5,FALSE,FALSE,FALSE
"GENE1412","GENE1412_HUMAN","P69755","Protein GENE1412",0.9894,0.977431,0.796236,0,0.099,6,2,FALSE,FALSE,FALSE
"GENE1786","GENE1786_HUMAN","P67962","Protein GENE1786",2.3291,0.080154,0.023147,1.1341,1.6355,2,4,FALSE,FALSE,TRUE
"GENE1840","GENE1840_HUMAN","P99912","Protein GENE1840",3.747,0.082851,0.019071,1.0406,1.7196,5,2,TRUE,FALSE,TRUE
"GENE1231","GENE1231_HUMAN","P13438","Protein GENE1231",-1.4825,0.109437,0.042418,1.3073,1.3724,2,6,FALSE,FALSE,TRUE
"GENE2614","GENE2614_HUMAN","P79248","Protein GENE2614",0.4141,1,0.88968,0,0.0508,3,6,FALSE,FALSE,FALSE
"GENE2094","GENE2094_HUMAN","P85594","Protein GENE2094",0.3014,0.937431,0.445493,0.221,0.3512,5,3,TRUE,FALSE,FALSE
"GENE1690","GENE1690_HUMAN","P55913","Protein GENE1690",-0.0599,1,0.304384,0,0.5166,3,2,FALSE,FALSE,FALSE
"GENE1999","GENE1999_HUMAN","P58599","Protein GENE1999",0.1611,0.330222,0.082399,0.4133,1.0841,5,4,FALSE,FALSE,FALSE
"GENE1045","GENE1045_HUMAN","P08035","Protein GENE1045",3.5487,0.182481,0.043538,1.2967,1.3611,6,2,FALSE,FALSE,TRUE
"GENE2309","GENE2309_HUMAN","P49428","Protein GENE2309",0.7025,1,0.92753,0,0.0327,3,4,FALSE,FALSE,FALSE
"GENE0712","GENE0712_HUMAN","P42036","Protein GENE0712",0.1995,1,0.920209,0,0.0361,6,3,TRUE,FALSE,FALSE
"GENE0475","GENE0475_HUMAN","P04724","Protein GENE0475",0.0435,1,0.289562,0.3597,0.5383,4,2,FALSE,FALSE,FALSE
"GENE2108","GENE2108_HUMAN","P47590","Protein GENE2108",0.0779,1,0.964172,0,0.0158,3,5,FALSE,FALSE,FALSE
"GENE2643","GENE2643_HUMAN","P90423","Protein GENE2643",0.1177,1,0.588688,0,0.2301,5,2,FALSE,FALSE,FALSE
"GENE2633","GENE2633_HUMAN","P56472","Protein GENE2633",-0.0421,0.193765,0.071122,0.9739,1.148,2,6,FALSE,FALSE,FALSE
"GENE2047","GENE2047_HUMAN","P93679","Protein GENE2047",-0.0875,1,0.580961,0,0.2359,4,6,FALSE,TRUE,FALSE
"GENE2059","GENE2059_HUMAN","P75698","Protein GENE2059",0.2512,0.286016,0.063464,0.6242,1.1975,3,6,FALSE,FALSE,FALSE
"GENE1586","GENE1586_HUMAN","P45870","Protein GENE1586",-0.2895,1,0.66517,0.053,0.1771,2,2,TRUE,FALSE,FALSE
"GENE1431","GENE1431_HUMAN","P77766","Protein GENE1431",-0.103,0.907374,0.798585,0,0.0977,4,3,FALSE,TRUE,FALSE
