"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0798","GENE0798_HUMAN","P23080","Protein GENE0798",-0.2466,1,0.998668,0,6e-04,3,5,FALSE,FALSE,FALSE
"GENE1543","GENE1543_HUMAN","P32649","Protein GENE1543",-0.1504,1,0.637771,0,0.1953,6,2,FALSE,FALSE,FALSE
"GENE1016","GENE1016_HUMAN","P55247","Protein GENE1016",-0.0801,1,0.651958,0,0.1858,4,2,FALSE,FALSE,FALSE
"GENE2077","GENE2077_HUMAN","P82521","Protein GENE2077",-0.4956,0.140681,0.079969,0.4439,1.0971,2,5,FALSE,FALSE,FALSE
"GENE2626","GENE2626_HUMAN","P57078","Protein GENE2626",-2.3009,0.025754,0.008238,1.7614,2.0842,3,2,FALSE,FALSE,TRUE
"GENE0303","GENE0303_HUMAN","P33006","Protein GENE0303",0.6968,0.024555,0.005343,1.75,2.2722,3,6,FALSE,FALSE,TRUE
"GENE2680","GENE2680_HUMAN","P23072","Protein GENE2680",-0.1017,1,0.801361,0,0.0962,4,3,FALSE,FALSE,FALSE
"GENE2615","GENE2615_HUMAN","P08122","Protein GENE2615",0.536,1,0.915679,0,0.0383,2,2,FALSE,FALSE,FALSE
"GENE0397","GENE0397_HUMAN","P23695","Protein GENE0397",-0.3052,1,0.364396,0,0.4384,4,2,FALSE,FALSE,FALSE
"GENE2728","GENE2728_HUMAN","P41348","Protein GENE2728",-0.1971,1,0.908501,0,0.0417,6,5,FALSE,FALSE,FALSE
"GENE1679","GENE1679_HUMAN","P33520","Protein GENE1679",-0.0184,1,0.839054,0,0.0762,5,4,FALSE,FALSE,FALSE
"GENE0654","GENE0654_HUMAN","P50113","Protein GENE0654",0.365,0.292183,0.141602,0.2094,0.8489,4,4,FALSE,FALSE,FALSE
"GENE1393","GENE1393_HUMAN","P94254","Protein GENE1393",0.2343,1,0.862014,0,0.0645,2,2,FALSE,FALSE,FALSE
"GENE1366","GENE1366_HUMAN","P30816","Protein GENE1366",-0.5714,0.647853,0.619658,0,0.2078,5,4,FALSE,FALSE,FALSE
"GENE0800","GENE0800_HUMAN","P58965","Protein GENE0800",-0.142,1,0.8824,0,0.0543,6,5,FALSE,FALSE,FALSE
"GENE1940","GENE1940_HUMAN","P74122","Protein GENE1940",0.4549,1,0.511669,0.1111,0.291,2,6,FALSE,FALSE,FALSE
"GENE0918","GENE0918_HUMAN","P73242","Protein GENE0918",-0.6399,1,0.862565,0,0.0642,4,6,TRUE,FALSE,FALSE
"GENE2274","GENE2274_HUMAN","P48735","Protein GENE2274",0.1751,1,0.827801,0,0.0821,4,6,FALSE,FALSE,FALSE
"GENE0570","GENE0570_HUMAN","P68037","Protein GENE0570",-0.0442,1,0.700944,0,0.1543,4,3,FALSE,FALSE,FALSE
"GENE1737","GENE1737_HUMAN","P73131","Protein GENE1737",0.1106,1,0.969735,0,0.0133,4,6,TRUE,FALSE,FALSE
"GENE2307","GENE2307_HUMAN","P02088","Protein GENE2307",-0.0023,1,0.7615,0,0.1183,2,6,FALSE,FALSE,FALSE
"GENE0312","GENE0312_HUMAN","P10548","Protein GENE0312",0.471,1,0.299357,0,0.5238,3,2,FALSE,FALSE,FALSE
"GENE2326","GENE2326_HUMAN","P05851","Protein GENE2326",1.4408,0.081795,0.033618,1.1041,1.4734,4,5,FALSE,FALSE,TRUE
"GENE0641","GENE0641_HUMAN","P30254","Protein GENE0641",0.559,0.220888,0.045448,1.2629,1.3425,4,6,FALSE,FALSE,TRUE
"GENE2784","GENE2784_HUMAN","P67173","Protein GENE2784",-0.1713,0.118994,0.115912,0.3305,0.9359,6,3,FALSE,FALSE,FALSE
"GENE2156","GENE2156_HUMAN","P85273","Protein GENE2156",0.03,1,0.901231,0,0.0452,6,3,FALSE,FALSE,FALSE
"GENE0671","GENE0671_HUMAN","P71181","Protein GENE0671",0.08,1,0.61057,0,0.2143,3,2,FALSE,FALSE,FALSE
"GENE2087","GENE2087_HUMAN","P43023","Protein GENE2087",0.2346,1,0.623738,0,0.205,3,4,FALSE,FALSE,FALSE
"GENE0307","GENE0307_HUMAN","P80495","Protein GENE0307",0.2475,1,0.619266,0,0.2081,6,3,FALSE,FALSE,FALSE
"GENE2448","GENE2448_HUMAN","P94986","Protein GENE2448",-0.275,0.987935,0.290935,0.4136,0.5362,3,3,FALSE,FALSE,FALSE
"GENE1100","GENE1100_HUMAN","P24004","Protein GENE1100",0.4506,1,0.389168,0,0.4099,2,5,FALSE,FALSE,FALSE
"GENE1786","GENE1786_HUMAN","P19090","Protein GENE1786",-0.4091,1,0.577681,0.0107,0.2383,4,5,FALSE,FALSE,FALSE
"GENE1797","GENE1797_HUMAN","P06101","Protein GENE1797",0.0528,1,0.66458,0,0.1775,5,3,FALSE,FALSE,FALSE
"GENE0679","GENE0679_HUMAN","P79768","Protein GENE0679",-0.365,1,0.838543,0,0.0765,2,2,FALSE,TRUE,FALSE
"GENE1436","GENE1436_HUMAN","P79263","Protein GENE1436",0.146,1,0.787447,0,0.1038,6,3,FALSE,FALSE,FALSE
"GENE0412","GENE0412_HUMAN","P17411","Protein GENE0412",0.1455,1,0.841257,0,0.0751,2,3,FALSE,FALSE,FALSE
"GENE2412","GENE2412_HUMAN","P27754","Protein GENE2412",-0.7556,0.576393,0.389179,0.311,0.4099,3,2,FALSE,FALSE,FALSE
"GENE1628","GENE1628_HUMAN","P99027","Protein GENE1628",0.5766,1,0.759306,0,0.1196,3,5,FALSE,FALSE,FALSE
"GENE0247","GENE0247_HUMAN","P74175","Protein GENE0247",0.2584,1,0.487293,0.2223,0.3122,3,3,FALSE,FALSE,FALSE
"GENE0794","GENE0794_HUMAN","P56377","Protein GENE0794",0.6896,1,0.747328,0,0.1265,6,6,FALSE,FALSE,FALSE
"GENE1249","GENE1249_HUMAN","P33681","Protein GENE1249",0.1843,0.457668,0.144653,0.2388,0.8397,3,2,FALSE,FALSE,FALSE
"GENE2697","GENE2697_HUMAN","P10171","Protein GENE2697",-0.4194,1,0.752955,0,0.1232,2,3,FALSE,TRUE,FALSE
"GENE0431","GENE0431_HUMAN","P62950","Protein GENE0431",0.3957,0.477123,0.194207,0.3386,0.7117,5,5,FALSE,FALSE,FALSE
"GENE1219","GENE1219_HUMAN","P30945","Protein GENE1219",-0.388,0.437075,0.309764,0.2499,0.509,6,4,FALSE,FALSE,FALSE
"GENE1656","GENE1656_HUMAN","P24786","Protein GENE1656",0.7213,1,0.955205,0,0.0199,3,5,FALSE,FALSE,FALSE
"GENE1190","GENE1190_HUMAN","P35667","Protein GENE1190",-0.821,1,0.260526,0,0.5841,6,4,FALSE,FALSE,FALSE
"GENE1434","GENE1434_HUMAN","P71013","Protein GENE1434",-0.3972,0.377474,0.109595,0.2876,0.9602,5,6,FALSE,TRUE,FALSE
"GENE1476","GENE1476_HUMAN","P75620","Protein GENE1476",-0.8207,0.230574,0.151294,0.2643,0.8202,4,4,FALSE,FALSE,FALSE
"GENE0534","GENE0534_HUMAN","P39263","Protein GENE0534",-0.3182,0.236414,0.190091,0.3143,0.721,5,5,FALSE,FALSE,FALSE
"GENE1313","GENE1313_HUMAN","P62551","Protein GENE1313",-1.888,0.008004,0.004626,2.2617,2.3348,4,6,FALSE,FALSE,TRUE
"GENE2337","GENE2337_HUMAN","P34132","Protein GENE2337",-1.6367,0.072184,0.016241,1.4503,1.7894,5,3,FALSE,TRUE,TRUE
"GENE0071","GENE0071_HUMAN","P71813","Protein GENE0071",-0.1297,1,0.887435,0,0.0519,5,5,TRUE,FALSE,FALSE
"GENE1344","GENE1344_HUMAN","P21030","Protein GENE1344",0.1255,1,0.942246,0,0.0258,4,4,FALSE,FALSE,FALSE
"GENE0322","GENE0322_HUMAN","P83959","Protein GENE0322",-0.4268,1,0.982622,0,0.0076,3,3,FALSE,FALSE,FALSE
"GENE1688","GENE1688_HUMAN","P83055","Protein GENE1688",-0.1305,1,0.89407,0,0.0486,6,4,FALSE,FALSE,FALSE
"GENE2395","GENE2395_HUMAN","P24881","Protein GENE2395",-0.3523,0.397052,0.149718,0.6208,0.8247,5,4,FALSE,FALSE,FALSE
"GENE2250","GENE2250_HUMAN","P58553","Protein GENE2250",0.2605,1,0.875851,0,0.0576,5,5,FALSE,FALSE,FALSE
"GENE0967","GENE0967_HUMAN","P85215","Protein GENE0967",0.0805,1,0.457703,0,0.3394,5,5,FALSE,FALSE,FALSE
"GENE0989","GENE0989_HUMAN","P03222","Protein GENE0989",0.3632,0.509869,0.107533,0.5618,0.9685,3,6,FALSE,FALSE,FALSE
"ASCC1","ASCC1_HUMAN","P27324","Protein ASCC1",1.8822,0.157469,0.037016,1.0102,1.4316,2,4,FALSE,FALSE,TRUE
"GENE2580","GENE2580_HUMAN","P52877","Protein GENE2580",0.2976,1,0.505408,0.0601,0.2964,2,6,FALSE,TRUE,FALSE
"GENE1504","GENE1504_HUMAN","P00074","Protein GENE1504",0.1383,0.893168,0.869033,0,0.061,3,6,FALSE,FALSE,FALSE
"GENE0551","GENE0551_HUMAN","P46141","Protein GENE0551",-0.4331,0.829684,0.333667,0.0829,0.4767,2,6,TRUE,FALSE,FALSE
"GENE2643","GENE2643_HUMAN","P54796","Protein GENE2643",0.4873,0.992233,0.451521,0,0.3453,5,3,FALSE,FALSE,FALSE
"GENE1720","GENE1720_HUMAN","P44463","Protein GENE1720",-0.2621,0.338385,0.102621,0.4734,0.9888,5,5,FALSE,FALSE,FALSE
"GENE1818","GENE1818_HUMAN","P71630","Protein GENE1818",-0.1259,0.488698,0.125889,0.4265,0.9,3,5,FALSE,FALSE,FALSE
"GENE0705","GENE0705_HUMAN","P89769","Protein GENE0705",-0.1123,1,0.642353,0,0.1922,4,6,FALSE,FALSE,FALSE
"GENE1247","GENE1247_HUMAN","P96225","Protein GENE1247",0.6643,1,0.460807,0,0.3365,3,3,FALSE,TRUE,FALSE
"GENE0620","GENE0620_HUMAN","P82064","Protein GENE0620",0.3377,1,0.592377,0.0607,0.2274,3,2,TRUE,FALSE,FALSE
"GENE0689","GENE0689_HUMAN","P37246","Protein GENE0689",-0.2519,1,0.531671,0.0803,0.2744,5,6,FALSE,FALSE,FALSE
"GENE0161","GENE0161_HUMAN","P11935","Protein GENE0161",-0.4634,1,0.381108,0,0.419,4,4,FALSE,FALSE,FALSE
"NEK9","NEK9_HUMAN","P74156","Protein NEK9",3.0347,0.087607,0.02255,1.4729,1.6469,3,2,FALSE,FALSE,TRUE
"GENE0093","GENE0093_HUMAN","P36341","Protein GENE0093",0.3295,1,0.758505,0,0.12,5,3,FALSE,FALSE,FALSE
"GENE2474","GENE2474_HUMAN","P98701","Protein GENE2474",-0.3469,1,0.647819,0,0.1885,6,3,FALSE,FALSE,FALSE
"CMTR1","CMTR1_HUMAN","P98630","Protein CMTR1",-0.237,0.383296,0.123588,0.3574,0.908,6,6,FALSE,FALSE,FALSE
"GENE2893","GENE2893_HUMAN","P28486","Protein GENE2893",0.4249,0.503609,0.191336,0.3941,0.7182,5,6,FALSE,FALSE,FALSE
"GENE0746","GENE0746_HUMAN","P43638","Protein GENE0746",-0.3306,1,0.561922,0,0.2503,4,4,TRUE,FALSE,FALSE
"GENE1894","GENE1894_HUMAN","P19140","Protein GENE1894",-0.4327,1,0.647777,0,0.1886,6,3,FALSE,FALSE,FALSE
"GENE2359","GENE2359_HUMAN","P40155","Protein GENE2359",-0.1118,1,0.582092,0,0.235,2,4,FALSE,FALSE,FALSE
"GENE2439","GENE2439_HUMAN","P74646","Protein GENE2439",0.4574,1,0.433625,0,0.3629,5,2,FALSE,FALSE,FALSE
"GENE0876","GENE0876_HUMAN","P40695","Protein GENE0876",-0.3127,1,0.568733,0,0.2451,2,6,FALSE,FALSE,FALSE
"GENE0928","GENE0928_HUMAN","P96094","Protein GENE0928",-0.0844,0.719967,0.389639,0,0.4093,4,5,FALSE,FALSE,FALSE
"GENE1164","GENE1164_HUMAN","P49511","Protein GENE1164",0.1677,1,0.515902,0.0552,0.2874,4,5,FALSE,FALSE,FALSE
"GENE0603","GENE0603_HUMAN","P25590","Protein GENE0603",-0.0163,1,0.715715,0,0.1453,4,6,FALSE,FALSE,FALSE
"GENE2806","GENE2806_HUMAN","P05847","Protein GENE2806",0.1799,0.606335,0.320867,0.1703,0.4937,5,6,FALSE,FALSE,FALSE
"GENE1794","GENE1794_HUMAN","P14732","Protein GENE1794",-0.0622,0.225159,0.119553,0.4198,0.9224,4,5,FALSE,FALSE,FALSE
"GENE1954","GENE1954_HUMAN","P25215","Protein GENE1954",-0.1419,0.572887,0.157778,0.5288,0.802,4,4,TRUE,FALSE,FALSE
"GENE1634","GENE1634_HUMAN","P62637","Protein GENE1634",-0.3126,1,0.263708,0.0467,0.5789,3,3,FALSE,FALSE,FALSE
"GENE1978","GENE1978_HUMAN","P69221","Protein GENE1978",-0.1834,0.593601,0.2067,0.2433,0.6847,6,6,FALSE,FALSE,FALSE
"GENE2125","GENE2125_HUMAN","P31894","Protein GENE2125",0.5955,1,0.767318,0,0.115,5,4,FALSE,FALSE,FALSE
"GENE0983","GENE0983_HUMAN","P54385","Protein GENE0983",-0.0133,0.716306,0.197097,0.2136,0.7053,2,6,FALSE,FALSE,FALSE
"GENE0064","GENE0064_HUMAN","P64266","Protein GENE0064",0.2258,1,0.867924,0,0.0615,5,3,FALSE,FALSE,FALSE
"GENE2110","GENE2110_HUMAN","P21872","Protein GENE2110",-0.1099,1,0.356265,0.1293,0.4482,2,6,FALSE,FALSE,FALSE
"GENE2014","GENE2014_HUMAN","P66121","Protein GENE2014",0.0317,1,0.704113,0,0.1524,3,6,FALSE,FALSE,FALSE
"GENE2114","GENE2114_HUMAN","P00725","Protein GENE2114",0.1364,1,0.375667,0,0.4252,3,4,FALSE,FALSE,FALSE
"GENE2347","GENE2347_HUMAN","P81437","Protein GENE2347",0.0735,1,0.325687,0.1804,0.4872,3,6,FALSE,FALSE,FALSE
"GENE2343","GENE2343_HUMAN","P02197","Protein GENE2343",0.2597,0.957231,0.326109,0,0.4866,4,3,FALSE,FALSE,FALSE
"GENE1325","GENE1325_HUMAN","P37842","Protein GENE1325",0.1532,0.592405,0.190512,0.0818,0.7201,4,2,FALSE,TRUE,FALSE
"GENE1820","GENE1820_HUMAN","P04260","Protein GENE1820",0.1827,0.592814,0.287266,0,0.5417,5,4,FALSE,FALSE,FALSE
"GENE1490","GENE1490_HUMAN","P60414","Protein GENE1490",-0.0675,1,0.724011,0.0125,0.1403,5,6,FALSE,FALSE,FALSE
"GENE2421","GENE2421_HUMAN","P00236","Protein GENE2421",-0.0446,1,0.72822,0.1055,0.1377,3,4,FALSE,FALSE,FALSE
"GENE2353","GENE2353_HUMAN","P47834","Protein GENE2353",0.0338,1,0.674657,0,0.1709,4,4,FALSE,FALSE,FALSE
"GENE1655","GENE1655_HUMAN","P14796","Protein GENE1655",-0.1283,1,0.827082,0,0.0825,4,5,FALSE,FALSE,FALSE
"GENE0268","GENE0268_HUMAN","P61881","Protein GENE0268",-0.0321,1,0.630594,0,0.2003,6,5,FALSE,FALSE,FALSE
"GENE0413","GENE0413_HUMAN","P70028","Protein GENE0413",-0.0077,0.765017,0.157404,0.2944,0.803,4,2,FALSE,FALSE,FALSE
"GENE1748","GENE1748_HUMAN","P93528","Protein GENE1748",0.0624,0.767494,0.317776,0.2326,0.4979,5,5,FALSE,FALSE,FALSE
"GENE0596","GENE0596_HUMAN","P99277","Protein GENE0596",-0.2358,1,0.406004,0,0.3915,4,4,FALSE,FALSE,FALSE
"GENE0631","GENE0631_HUMAN","P92883","Protein GENE0631",0.343,0.55605,0.185661,0.2843,0.7313,6,3,FALSE,FALSE,FALSE
"GENE0991","GENE0991_HUMAN","P94671","Protein GENE0991",-0.5436,1,0.250146,0,0.6018,6,6,FALSE,FALSE,FALSE
"GENE2686","GENE2686_HUMAN","P50163","Protein GENE2686",0.6388,1,0.67308,0,0.1719,3,6,FALSE,FALSE,FALSE
"GENE0443","GENE0443_HUMAN","P92864","Protein GENE0443",-0.1109,1,0.891677,0,0.0498,3,3,FALSE,FALSE,FALSE
"GENE2829","GENE2829_HUMAN","P89480","Protein GENE2829",0.0627,1,0.736163,0,0.133,6,6,FALSE,FALSE,FALSE
"GENE1047","GENE1047_HUMAN","P23821","Protein GENE1047",-0.1121,1,0.688389,0,0.1622,5,3,FALSE,FALSE,FALSE
"GENE2093","GENE2093_HUMAN","P81579","Protein GENE2093",0.7535,0.389534,0.102035,0.5839,0.9913,2,6,FALSE,FALSE,FALSE
"GENE2461","GENE2461_HUMAN","P35852","Protein GENE2461",-0.4286,0.553694,0.321477,0,0.4928,4,3,FALSE,FALSE,FALSE
"GENE1103","GENE1103_HUMAN","P73667","Protein GENE1103",0.3684,1,0.870682,0,0.0601,4,2,FALSE,FALSE,FALSE
"NEK6","NEK6_HUMAN","P26007","Protein NEK6",2.8299,0.15208,0.032653,0.9192,1.4861,5,6,FALSE,FALSE,TRUE
"GENE0885","GENE0885_HUMAN","P53248","Protein GENE0885",-0.1119,0.953713,0.602231,0,0.2202,6,6,FALSE,FALSE,FALSE
"GENE2393","GENE2393_HUMAN","P09301","Protein GENE2393",0.535,1,0.60948,0,0.215,2,5,FALSE,FALSE,FALSE
"GENE1790","GENE1790_HUMAN","P24600","Protein GENE1790",0.2585,1,0.824998,0,0.0835,6,6,FALSE,FALSE,FALSE
"GENE1917","GENE1917_HUMAN","P36248","Protein GENE1917",-0.2849,1,0.220836,0.3688,0.6559,3,6,TRUE,FALSE,FALSE
"GENE1200","GENE1200_HUMAN","P99995","Protein GENE1200",0.0176,0.63023,0.156702,0.3181,0.8049,2,6,FALSE,FALSE,FALSE
"GENE1485","GENE1485_HUMAN","P63843","Protein GENE1485",-0.2539,0.478969,0.461408,0,0.3359,4,3,FALSE,FALSE,FALSE
"GENE0881","GENE0881_HUMAN","P77791","Protein GENE0881",0.3132,1,0.803755,0,0.0949,2,6,FALSE,TRUE,FALSE
"GENE2382","GENE2382_HUMAN","P00331","Protein GENE2382",-0.0728,1,0.474674,0,0.3236,2,2,FALSE,FALSE,FALSE
"GENE2373","GENE2373_HUMAN","P60090","Protein GENE2373",-0.1739,1,0.698151,0,0.1561,6,3,FALSE,FALSE,FALSE
"GENE0731","GENE0731_HUMAN","P24951","Protein GENE0731",-0.2759,1,0.936127,0,0.0287,5,4,FALSE,FALSE,FALSE
"GENE2345","GENE2345_HUMAN","P22539","Protein GENE2345",0.5603,1,0.890706,0,0.0503,6,4,FALSE,FALSE,FALSE
"GENE0572","GENE0572_HUMAN","P58715","Protein GENE0572",0.1774,1,0.926104,0,0.0333,4,2,FALSE,FALSE,FALSE
"GENE1427","GENE1427_HUMAN","P42682","Protein GENE1427",-0.4665,1,0.538509,0,0.2688,4,5,FALSE,TRUE,FALSE
"GENE1408","GENE1408_HUMAN","P26612","Protein GENE1408",0.0826,0.811611,0.566567,0,0.2467,2,3,FALSE,FALSE,FALSE
"GENE0770","GENE0770_HUMAN","P83028","Protein GENE0770",-0.2732,1,0.998028,0,9e-04,3,2,FALSE,FALSE,FALSE
"GENE1709","GENE1709_HUMAN","P62343","Protein GENE1709",-0.3662,1,0.533365,0,0.273,2,5,TRUE,FALSE,FALSE
"GENE1089","GENE1089_HUMAN","P40951","Protein GENE1089",0.1862,1,0.600267,0,0.2217,2,2,TRUE,FALSE,FALSE
"GENE2734","GENE2734_HUMAN","P97408","Protein GENE2734",0.4066,1,0.654332,0,0.1842,3,6,FALSE,TRUE,FALSE
"GENE2651","GENE2651_HUMAN","P04594","Protein GENE2651",0.2454,1,0.808027,0.0392,0.0926,6,4,FALSE,FALSE,FALSE
"GENE0931","GENE0931_HUMAN","P52084","Protein GENE0931",-0.1379,1,0.485641,0,0.3137,4,4,FALSE,FALSE,FALSE
"GENE2589","GENE2589_HUMAN","P55276","Protein GENE2589",0.369,1,0.994226,0,0.0025,3,3,FALSE,FALSE,FALSE
"GENE0500","GENE0500_HUMAN","P76042","Protein GENE0500",0.1776,1,0.944918,0,0.0246,5,3,FALSE,FALSE,FALSE
"GENE2117","GENE2117_HUMAN","P76862","Protein GENE2117",1.1085,1,0.880767,0,0.0551,5,5,FALSE,FALSE,FALSE
"GENE2584","GENE2584_HUMAN","P24581","Protein GENE2584",0.1332,1,0.638974,0,0.1945,4,2,FALSE,FALSE,FALSE
"GENE1760","GENE1760_HUMAN","P06844","Protein GENE1760",-0.2013,0.92786,0.21769,0.4001,0.6622,4,2,FALSE,FALSE,FALSE
"GENE1910","GENE1910_HUMAN","P06972","Protein GENE1910",-0.7247,1,0.845764,0,0.0728,4,5,FALSE,FALSE,FALSE
"GENE1605","GENE1605_HUMAN","P23858","Protein GENE1605",-0.4817,1,0.942534,0,0.0257,5,3,FALSE,FALSE,FALSE
"GENE1879","GENE1879_HUMAN","P56506","Protein GENE1879",2.7025,0.118442,0.036877,0.836,1.4332,3,3,FALSE,FALSE,TRUE
"GENE1005","GENE1005_HUMAN","P92254","Protein GENE1005",-0.4539,1,0.669725,0,0.1741,2,4,FALSE,FALSE,FALSE
"GENE0241","GENE0241_HUMAN","P42796","Protein GENE0241",-0.4375,1,0.775047,0,0.1107,5,2,FALSE,FALSE,FALSE
"GENE0777","GENE0777_HUMAN","P26853","Protein GENE0777",0.1145,1,0.916548,0,0.0378,3,4,FALSE,FALSE,FALSE
"GENE2527","GENE2527_HUMAN","P44652","Protein GENE2527",0.7635,0.52169,0.225568,0.4178,0.6467,3,5,FALSE,FALSE,FALSE
"GENE1752","GENE1752_HUMAN","P77759","Protein GENE1752",1.0671,1,0.622543,0,0.2058,2,2,FALSE,FALSE,FALSE
"GENE2781","GENE2781_HUMAN","P98657","Protein GENE2781",-0.3395,1,0.806292,0,0.0935,4,3,FALSE,FALSE,FALSE
"GENE2378","GENE2378_HUMAN","P42872","Protein GENE2378",0.4173,0.559161,0.31669,0.2471,0.4994,6,6,FALSE,FALSE,FALSE
"GENE0639","GENE0639_HUMAN","P66540","Protein GENE0639",-0.329,0.600558,0.125987,0.2473,0.8997,5,6,FALSE,FALSE,FALSE
"GENE1754","GENE1754_HUMAN","P27479","Protein GENE1754",0.2903,0.408873,0.191119,0.1345,0.7187,2,4,FALSE,FALSE,FALSE
"GENE2560","GENE2560_HUMAN","P25197","Protein GENE2560",-0.1133,1,0.708268,0,0.1498,4,4,FALSE,FALSE,FALSE
"GENE2435","GENE2435_HUMAN","P36450","Protein GENE2435",-0.1117,1,0.803257,0,0.0951,5,2,TRUE,FALSE,FALSE
"GENE1562","GENE1562_HUMAN","P54713","Protein GENE1562",0.0464,1,0.216317,0.3245,0.6649,6,2,FALSE,FALSE,FALSE
"GENE0153","GENE0153_HUMAN","P65823","Protein GENE0153",-0.387,1,0.609695,0,0.2149,3,4,FALSE,TRUE,FALSE
"GENE2067","GENE2067_HUMAN","P32467","Protein GENE2067",-0.4249,1,0.619411,0,0.208,3,6,FALSE,FALSE,FALSE
"GENE1889","GENE1889_HUMAN","P15744","Protein GENE1889",0.1026,0.986604,0.277923,0.0078,0.5561,5,3,FALSE,FALSE,FALSE
"GENE1884","GENE1884_HUMAN","P17831","Protein GENE1884",-0.6017,0.950879,0.316949,0.085,0.499,3,4,FALSE,FALSE,FALSE
"GENE1673","GENE1673_HUMAN","P81649","Protein GENE1673",0.1171,1,0.729789,0,0.1368,2,4,FALSE,FALSE,FALSE
"GENE2376","GENE2376_HUMAN","P23312","Protein GENE2376",-0.2232,0.266267,0.094007,0.455,1.0268,2,6,FALSE,FALSE,FALSE
"GENE2176","GENE2176_HUMAN","P24742","Protein GENE2176",-0.9867,1,0.48091,0,0.3179,2,6,TRUE,FALSE,FALSE
"GENE2628","GENE2628_HUMAN","P11384","Protein GENE2628",0.1437,1,0.972734,0,0.012,6,2,FALSE,FALSE,FALSE
"GENE2174","GENE2174_HUMAN","P25837","Protein GENE2174",-0.3515,1,0.774677,0,0.1109,5,5,FALSE,FALSE,FALSE
"GENE0650","GENE0650_HUMAN","P01728","Protein GENE0650",0.2105,1,0.794181,0,0.1001,4,4,FALSE,FALSE,FALSE
"GENE1163","GENE1163_HUMAN","P94848","Protein GENE1163",0.0097,0.445475,0.229335,0.1059,0.6395,2,5,FALSE,FALSE,FALSE
"GENE0568","GENE0568_HUMAN","P99418","Protein GENE0568",-0.0565,0.208263,0.105148,0.6014,0.9782,3,2,FALSE,FALSE,FALSE
"GENE2416","GENE2416_HUMAN","P85432","Protein GENE2416",-0.0497,1,0.987832,0,0.0053,5,4,FALSE,TRUE,FALSE
"GENE1151","GENE1151_HUMAN","P96687","Protein GENE1151",0.2663,0.929381,0.292284,0,0.5342,3,5,FALSE,TRUE,FALSE
"GENE1318","GENE1318_HUMAN","P24268","Protein GENE1318",0.0612,0.450474,0.330145,0,0.4813,5,5,TRUE,FALSE,FALSE
"GENE0554","GENE0554_HUMAN","P56456","Protein GENE0554",-0.4124,1,0.845777,0,0.0727,3,3,FALSE,FALSE,FALSE
"GENE0457","GENE0457_HUMAN","P17601","Protein GENE0457",0.0409,1,0.898091,0,0.0467,2,2,TRUE,FALSE,FALSE
"GENE2450","GENE2450_HUMAN","P65091","Protein GENE2450",0.026,0.792596,0.208165,0.0556,0.6816,3,4,FALSE,FALSE,FALSE
"GENE2473","GENE2473_HUMAN","P35833","Protein GENE2473",-0.1643,0.251806,0.065972,0.8567,1.1806,4,6,FALSE,FALSE,FALSE
"GENE1961","GENE1961_HUMAN","P33899","Protein GENE1961",0.2059,0.828398,0.271142,0.124,0.5668,4,5,FALSE,FALSE,FALSE
"GENE0533","GENE0533_HUMAN","P32934","Protein GENE0533",-0.3193,1,0.313598,0,0.5036,5,2,FALSE,TRUE,FALSE
"GENE2692","GENE2692_HUMAN","P42814","Protein GENE2692",-0.0545,0.162247,0.062317,0.7979,1.2054,6,6,TRUE,FALSE,FALSE
"GENE0405","GENE0405_HUMAN","P04206","Protein GENE0405",0.2147,0.488563,0.248992,0.4453,0.6038,5,6,FALSE,FALSE,FALSE
"GENE0818","GENE0818_HUMAN","P12504","Protein GENE0818",0.0993,0.694717,0.33763,0,0.4716,5,5,FALSE,FALSE,FALSE
"GENE2531","GENE2531_HUMAN","P54600","Protein GENE2531",0.374,1,0.8811,0,0.055,4,3,FALSE,FALSE,FALSE
"GENE0352","GENE0352_HUMAN","P82575","Protein GENE0352",-0.232,1,0.83484,0,0.0784,3,5,FALSE,FALSE,FALSE
"GENE1251","GENE1251_HUMAN","P63945","Protein GENE1251",0.2604,1,0.472817,0.2145,0.3253,6,3,FALSE,TRUE,FALSE
"GENE1735","GENE1735_HUMAN","P46479","Protein GENE1735",-0.0121,1,0.44964,0,0.3471,6,6,FALSE,FALSE,FALSE
"GENE0944","GENE0944_HUMAN","P21715","Protein GENE0944",0.5804,1,0.454988,0.2951,0.342,6,3,FALSE,FALSE,FALSE
"GENE2691","GENE2691_HUMAN","P56976","Protein GENE2691",0.635,1,0.571557,0.1907,0.2429,5,2,FALSE,FALSE,FALSE
"GENE0775","GENE0775_HUMAN","P85767","Protein GENE0775",0.272,0.24544,0.075344,0.8653,1.123,3,4,FALSE,FALSE,FALSE
"GENE1263","GENE1263_HUMAN","P56925","Protein GENE1263",-0.0822,0.716477,0.227298,0.5423,0.6434,5,6,FALSE,FALSE,FALSE
"GENE1798","GENE1798_HUMAN","P97618","Protein GENE1798",-0.5462,0.257636,0.132046,0.8592,0.8793,3,5,FALSE,FALSE,FALSE
"GENE1317","GENE1317_HUMAN","P69182","Protein GENE1317",0.0715,1,0.902899,0,0.0444,5,3,FALSE,FALSE,FALSE
